timestamp,apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time
2023-01-01 00:00:00-05:00,160.85408657251259,160.85408657251259,-70.85408657251257,-70.85408657251257,6.45037581609364,-3.2859572902452783
2023-01-01 00:15:00-05:00,160.29363175887997,160.29363175887997,-70.29363175887997,-70.29363175887997,16.69867496253505,-3.290878872445319
2023-01-01 00:30:00-05:00,159.27224526067107,159.27224526067107,-69.27224526067108,-69.27224526067108,26.246965579191738,-3.295799863830325
2023-01-01 00:45:00-05:00,157.8548000240844,157.8548000240844,-67.85480002408441,-67.85480002408441,34.86484402816404,-3.3007202640364994
2023-01-01 01:00:00-05:00,156.11333615182838,156.11333615182838,-66.11333615182839,-66.11333615182839,42.49200815859598,-3.3056400720815873
2023-01-01 01:15:00-05:00,154.11518678268249,154.11518678268249,-64.11518678268247,-64.11518678268247,49.183736118539,-3.3105592876745504
2023-01-01 01:30:00-05:00,151.91743346920362,151.91743346920362,-61.9174334692036,-61.9174334692036,55.0515592400626,-3.315477910458867
2023-01-01 01:45:00-05:00,149.56591363757408,149.56591363757408,-59.56591363757408,-59.56591363757408,60.22209849567196,-3.3203959394959384
2023-01-01 02:00:00-05:00,147.09645474763784,147.09645474763784,-57.09645474763784,-57.09645474763784,64.81533257287902,-3.3253133744510706
2023-01-01 02:15:00-05:00,144.5367912972385,144.5367912972385,-54.53679129723848,-54.53679129723848,68.93592354781629,-3.3302302150332252
2023-01-01 02:30:00-05:00,141.90842434735097,141.90842434735097,-51.90842434735098,-51.90842434735098,72.67149771401296,-3.3351464602310443
2023-01-01 02:45:00-05:00,139.2281671378603,139.2281671378603,-49.22816713786031,-49.22816713786031,76.09399421438593,-3.3400621097389376
2023-01-01 03:00:00-05:00,136.5093465102428,136.5093465102428,-46.50934651024281,-46.50934651024281,79.26203471822902,-3.3449771632731427
2023-01-01 03:15:00-05:00,133.76270708506863,133.76270708506863,-43.762707085068634,-43.762707085068634,82.22338183597435,-3.3498916198077495
2023-01-01 03:30:00-05:00,130.99708199124365,130.99708199124365,-40.99708199124364,-40.99708199124364,85.01712506464128,-3.354805479058996
2023-01-01 03:45:00-05:00,128.21989114456602,128.21989114456602,-38.21989114456601,-38.21989114456601,87.67549507184316,-3.3597187407212914
2023-01-01 04:00:00-05:00,125.43751269298042,125.43751269298042,-35.43751269298042,-35.43751269298042,90.22532131667657,-3.364631403790554
2023-01-01 04:15:00-05:00,122.65556149119158,122.65556149119158,-32.655561491191584,-32.655561491191584,92.68918517028698,-3.3695434679830214
2023-01-01 04:30:00-05:00,119.8791023779942,119.8791023779942,-29.879102377994208,-29.879102377994208,95.08632409770473,-3.3744549329348956
2023-01-01 04:45:00-05:00,117.11281554712392,117.11281554712392,-27.112815547123912,-27.112815547123912,97.43334016373058,-3.379365797736682
2023-01-01 05:00:00-05:00,114.36112612194202,114.36112612194202,-24.361126121942025,-24.361126121942025,99.74475681015196,-3.3842760620464105
2023-01-01 05:15:00-05:00,111.62830967576589,111.62830967576589,-21.62830967576589,-21.62830967576589,102.03345604037321,-3.389185725543939
2023-01-01 05:30:00-05:00,108.91857942565636,108.91857942565636,-18.91857942565636,-18.91857942565636,104.31102324075607,-3.394094787268841
2023-01-01 05:45:00-05:00,106.2361589574958,106.2361589574958,-16.236158957495796,-16.236158957495796,106.58802039855686,-3.3990032469009748
2023-01-01 06:00:00-05:00,103.58534623977626,103.58534623977626,-13.585346239776257,-13.585346239776257,108.87420072220084,-3.4039111041274737
2023-01-01 06:15:00-05:00,100.9705703302976,100.9705703302976,-10.970570330297601,-10.970570330297601,111.17867646693003,-3.4088183579951874
2023-01-01 06:30:00-05:00,98.39644146053763,98.39644146053763,-8.396441460537625,-8.396441460537625,113.51004867691165,-3.41372500815487
2023-01-01 06:45:00-05:00,95.86779772122738,95.86779772122738,-5.867797721227381,-5.867797721227381,115.87650234554064,-3.4186310543082072
2023-01-01 07:00:00-05:00,93.38974777170522,93.38974777170522,-3.389747771705223,-3.389747771705223,118.28587126109034,-3.4235364955093246
2023-01-01 07:15:00-05:00,90.96770861913525,90.96770861913525,-0.9677086191352565,-0.9677086191352565,120.74567530636511,-3.428441331416252
2023-01-01 07:30:00-05:00,88.28692945723333,88.60744002339219,1.7130705427666721,1.392559976607807,123.26312884149547,-3.4333455617452273
2023-01-01 07:45:00-05:00,86.11890854357912,86.31507347049528,3.881091456420871,3.684926529504721,125.84512060933429,-3.438249185499444
2023-01-01 08:00:00-05:00,83.9581572182366,84.09713329343789,6.041842781763404,5.902866706562105,128.4981651059128,-3.44315220239514
2023-01-01 08:15:00-05:00,81.85317781821126,81.96054976871747,8.146822181788734,8.039450231282531,131.22832196960098,-3.4480546120976214
2023-01-01 08:30:00-05:00,79.82500563918639,79.91266053038837,10.174994360813617,10.087339469611631,134.04108308095505,-3.4529564136682893
2023-01-01 08:45:00-05:00,77.88687849312981,77.96119636932141,12.113121506870186,12.038803630678592,136.94122807730338,-3.457857606750622
2023-01-01 09:00:00-05:00,76.04947222848337,76.11424959178885,13.95052777151663,13.885750408211159,139.93264716996777,-3.462758191068133
2023-01-01 09:15:00-05:00,74.32254340710114,74.38022023701076,15.677456592898858,15.619779762989237,143.01813580135808,-3.4676581656603958
2023-01-01 09:30:00-05:00,72.71549414013597,72.76773591435833,17.28450585986403,17.232264085641667,146.19916936822983,-3.4725575301999925
2023-01-01 09:45:00-05:00,71.2375428651257,71.28554379390906,18.7624571348743,18.71445620609095,149.47566685023605,-3.477456284381333
2023-01-01 10:00:00-05:00,69.89771905197667,69.9423722057216,20.102280948023335,20.057627794278403,152.8457605666598,-3.4823544272367144
2023-01-01 10:15:00-05:00,68.70476300905045,68.74676169415149,21.29523699094954,21.253238305848516,156.30559445980896,-3.4872519584241672
2023-01-01 10:30:00-05:00,67.6669684860221,67.70686979817398,22.333031513977897,22.293130201826017,159.84917312777134,-3.4921488777399645
2023-01-01 10:45:00-05:00,66.79198873500631,66.83025521946458,23.208011264993686,23.169744780535424,163.46828940898217,-3.4970451840854366
2023-01-01 11:00:00-05:00,66.08662297520013,66.12365109752365,23.913377024799864,23.876348902476348,167.15255689581272,-3.501940877213201
2023-01-01 11:15:00-05:00,65.55660106891966,65.59274151132635,24.443398931080345,24.407258488673655,170.88956331286658,-3.5068359568322194
2023-01-01 11:30:00-05:00,65.20638339024893,65.24195621447129,24.793616609751062,24.758043785528706,174.66515429802598,-3.5117304219602374
2023-01-01 11:45:00-05:00,65.03899321279643,65.07429984156737,24.961006787203573,24.92570015843263,178.46384307604535,-3.516624272277113
2023-01-01 12:00:00-05:00,65.0558975103454,65.09123087456518,24.94410248965459,24.90876912543482,182.26932114556212,-3.521517507491808
