timestamp,surface_tilt,surface_azimuth
2023-01-01 00:00:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 00:15:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 00:30:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 00:45:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 01:00:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 01:15:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 01:30:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 01:45:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 02:00:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 02:15:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 02:30:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 02:45:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 03:00:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 03:15:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 03:30:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 03:45:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 04:00:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 04:15:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 04:30:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 04:45:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 05:00:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 05:15:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 05:30:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 05:45:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 06:00:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 06:15:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 06:30:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 06:45:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 07:00:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 07:15:00+00:00,1.437513259883194,269.99997977799677
2023-01-01 07:30:00+00:00,2.0593255375544,90.0
2023-01-01 07:45:00+00:00,4.837287234214679,90.00000330665111
2023-01-01 08:00:00+00:00,7.8776610081882446,90.00000381819181
2023-01-01 08:15:00+00:00,11.230145360451395,90.0000020913098
2023-01-01 08:30:00+00:00,15.023252652053461,90.0
2023-01-01 08:45:00+00:00,19.488529273669126,90.0
2023-01-01 09:00:00+00:00,25.07751029909615,90.00000085377364
2023-01-01 09:15:00+00:00,32.907678233184775,90.00000120741826
2023-01-01 09:30:00+00:00,48.82029445874055,90.0
2023-01-01 09:45:00+00:00,52.0,90.0
2023-01-01 10:00:00+00:00,51.272644138956025,90.0
2023-01-01 10:15:00+00:00,45.87353497438922,90.0
