timestamp,surface_tilt,surface_azimuth
2024-01-01 00:00:00+00:00,57.28333333333333,270.0
2024-01-01 00:15:00+00:00,57.268,270.0
2024-01-01 00:30:00+00:00,57.29733333333334,270.0
2024-01-01 00:45:00+00:00,57.26833333333334,270.0
2024-01-01 01:00:00+00:00,57.26566666666667,270.0
2024-01-01 01:15:00+00:00,57.27633333333334,269.99999914622634
2024-01-01 01:30:00+00:00,57.26466666666667,270.0
2024-01-01 01:45:00+00:00,57.257666666666665,270.0
2024-01-01 02:00:00+00:00,57.28333333333333,270.0
2024-01-01 02:15:00+00:00,57.27733333333333,270.0
2024-01-01 02:30:00+00:00,57.28,270.0
2024-01-01 02:45:00+00:00,57.28333333333333,270.0
2024-01-01 03:00:00+00:00,57.28333333333333,270.0
2024-01-01 03:15:00+00:00,57.28333333333333,270.0
2024-01-01 03:30:00+00:00,57.28333333333333,270.0
2024-01-01 03:45:00+00:00,57.274,270.0
2024-01-01 04:00:00+00:00,57.261,270.0
2024-01-01 04:15:00+00:00,57.28333333333333,270.0
2024-01-01 04:30:00+00:00,57.28333333333333,270.0
2024-01-01 04:45:00+00:00,57.28333333333333,270.0
2024-01-01 05:00:00+00:00,57.28333333333333,270.0
2024-01-01 05:15:00+00:00,57.28333333333333,270.0
2024-01-01 05:30:00+00:00,57.28333333333333,270.0
2024-01-01 05:45:00+00:00,57.28333333333333,270.0
2024-01-01 06:00:00+00:00,57.28333333333333,270.0
2024-01-01 06:15:00+00:00,57.27533333333333,270.0
2024-01-01 06:30:00+00:00,57.28333333333333,270.0
2024-01-01 06:45:00+00:00,57.27733333333333,270.0
2024-01-01 07:00:00+00:00,57.269000000000005,270.0
2024-01-01 07:15:00+00:00,57.254999999999995,270.0
2024-01-01 07:30:00+00:00,57.26933333333333,270.0
2024-01-01 07:45:00+00:00,20.800000000000004,269.99999914622634
2024-01-01 08:00:00+00:00,0.3939999999995424,90.0
2024-01-01 08:15:00+00:00,11.48666666666665,90.0
2024-01-01 08:30:00+00:00,25.654000000000003,90.00000085377364
2024-01-01 08:45:00+00:00,38.32333333333333,90.0
2024-01-01 09:00:00+00:00,56.14033333333333,90.0
2024-01-01 09:15:00+00:00,60.383,90.0
2024-01-01 09:30:00+00:00,60.41000000000001,90.0
2024-01-01 09:45:00+00:00,60.412000000000006,90.0
2024-01-01 10:00:00+00:00,59.48566666666667,90.0
2024-01-01 10:15:00+00:00,55.294000000000004,90.0
2024-01-01 10:30:00+00:00,49.834666666666664,90.0
2024-01-01 10:45:00+00:00,44.09833333333333,90.0
2024-01-01 11:00:00+00:00,37.709666666666664,90.0
2024-01-01 11:15:00+00:00,30.368333333333332,90.0
2024-01-01 11:30:00+00:00,22.715000000000007,90.0000017075473
2024-01-01 11:45:00+00:00,14.850333333333335,90.0
2024-01-01 12:00:00+00:00,5.855999999999982,90.0
2024-01-01 12:15:00+00:00,2.7623333333333235,270.0
2024-01-01 12:30:00+00:00,11.414666666666662,270.0
2024-01-01 12:45:00+00:00,20.01633333333334,269.99999914622634
2024-01-01 13:00:00+00:00,27.742,270.0
2024-01-01 13:15:00+00:00,34.940999999999995,270.0
2024-01-01 13:30:00+00:00,41.927,270.0
2024-01-01 13:45:00+00:00,47.522333333333336,270.0
2024-01-01 14:00:00+00:00,53.028999999999996,270.0
2024-01-01 14:15:00+00:00,57.79266666666666,270.0
2024-01-01 14:30:00+00:00,59.54666666666666,270.0
2024-01-01 14:45:00+00:00,59.54599999999999,270.0
2024-01-01 15:00:00+00:00,59.532999999999994,270.0
2024-01-01 15:15:00+00:00,58.72266666666667,270.0
2024-01-01 15:30:00+00:00,43.166333333333334,270.0
2024-01-01 15:45:00+00:00,28.705666666666666,270.0
2024-01-01 16:00:00+00:00,18.612666666666655,270.0
2024-01-01 16:15:00+00:00,1.7690000000000359,269.9999885454245
2024-01-01 16:30:00+00:00,6.014999999999995,270.0
2024-01-01 16:45:00+00:00,51.87633333333333,270.0
2024-01-01 17:00:00+00:00,57.209999999999994,270.0
2024-01-01 17:15:00+00:00,57.209999999999994,270.0
2024-01-01 17:30:00+00:00,57.209999999999994,270.0
2024-01-01 17:45:00+00:00,57.209999999999994,270.0
2024-01-01 18:00:00+00:00,57.209999999999994,270.0
2024-01-01 18:15:00+00:00,57.209999999999994,270.0
2024-01-01 18:30:00+00:00,57.201,270.0
2024-01-01 18:45:00+00:00,57.209999999999994,270.0
2024-01-01 19:00:00+00:00,57.19866666666667,270.0
2024-01-01 19:15:00+00:00,57.20399999999999,270.0
2024-01-01 19:30:00+00:00,57.19833333333333,270.0
2024-01-01 19:45:00+00:00,57.20399999999999,270.0
2024-01-01 20:00:00+00:00,57.209999999999994,270.0
2024-01-01 20:15:00+00:00,57.202,270.0
2024-01-01 20:30:00+00:00,57.209999999999994,270.0
