"Site Time","pos1","pos2","pos3"
01-01-2024 00:00:00,60.37,60.28,60.06
01-01-2024 00:15:00,60.37,60.28,60.06
01-01-2024 00:30:00,60.37,60.28,60.06
01-01-2024 00:45:00,60.37,60.28,60.06
01-01-2024 01:00:00,60.37,60.28,60.06
01-01-2024 01:15:00,60.37,60.28,60.06
01-01-2024 01:30:00,60.369,60.28,60.06
01-01-2024 01:45:00,60.342,60.28,60.06
01-01-2024 02:00:00,60.37,60.28,60.06
01-01-2024 02:15:00,60.37,60.28,60.06
01-01-2024 02:30:00,60.37,60.28,60.06
01-01-2024 02:45:00,60.37,60.28,60.06
01-01-2024 03:00:00,60.37,60.28,60.06
01-01-2024 03:15:00,60.34,60.28,60.06
01-01-2024 03:30:00,60.368,60.28,60.06
01-01-2024 03:45:00,60.37,60.28,60.06
01-01-2024 04:00:00,60.37,60.28,60.06
01-01-2024 04:15:00,60.37,60.28,60.06
01-01-2024 04:30:00,60.34,60.28,60.06
01-01-2024 04:45:00,60.37,60.28,60.06
01-01-2024 05:00:00,60.342,60.28,60.06
01-01-2024 05:15:00,60.367,60.28,60.06
01-01-2024 05:30:00,60.37,60.28,60.06
01-01-2024 05:45:00,60.313,60.28,60.06
01-01-2024 06:00:00,58.356,58.271,58.058
01-01-2024 06:15:00,58.329,58.271,58.058
01-01-2024 06:30:00,60.309,60.28,60.06
01-01-2024 06:45:00,60.309,60.28,60.06
01-01-2024 07:00:00,60.282,60.28,60.06
01-01-2024 07:15:00,45.27,45.495,45.266
01-01-2024 07:30:00,-0.108,0.245,0.039
01-01-2024 07:45:00,-3.397,-2.975,-3.195
01-01-2024 08:00:00,-13.041,-13.16,-12.502
01-01-2024 08:15:00,-19.299,-19.252,-18.667
01-01-2024 08:30:00,-26.85,-26.788,-26.755
01-01-2024 08:45:00,-36.968,-36.961,-36.982
01-01-2024 09:00:00,-55.581,-55.441,-55.542
01-01-2024 09:15:00,-60.09,-60.199,-60.09
01-01-2024 09:30:00,-60.061,-60.147,-60.075
01-01-2024 09:45:00,-56.682,-56.789,-56.771
01-01-2024 10:00:00,-51.505,-51.747,-51.555
01-01-2024 10:15:00,-46.125,-46.209,-46.192
01-01-2024 10:30:00,-40.292,-40.468,-40.165
01-01-2024 10:45:00,-33.763,-33.274,-33.606
01-01-2024 11:00:00,-26.549,-26.644,-26.424
01-01-2024 11:15:00,-18.987,-19.116,-19.034
01-01-2024 11:30:00,-10.768,-10.824,-10.957
01-01-2024 11:45:00,-2.86,-2.858,-2.591
01-01-2024 12:00:00,5.559,5.429,5.532
01-01-2024 12:15:00,13.894,13.968,13.693
01-01-2024 12:30:00,21.453,21.355,21.699
01-01-2024 12:45:00,29.12,29.152,28.866
01-01-2024 13:00:00,36.058,36.019,35.792
01-01-2024 13:15:00,42.042,41.97,42.137
01-01-2024 13:30:00,47.566,47.751,47.693
01-01-2024 13:45:00,53.317,53.065,52.873
01-01-2024 14:00:00,58.416,57.593,57.782
01-01-2024 14:15:00,59.95,59.787,59.75
01-01-2024 14:30:00,59.984,59.784,59.75
01-01-2024 14:45:00,45.891,45.967,46.18
01-01-2024 15:00:00,32.373,32.444,32.634
01-01-2024 15:15:00,23.917,23.713,24.38
01-01-2024 15:30:00,16.808,16.964,16.801
01-01-2024 15:45:00,11.151,10.99,11.208
01-01-2024 16:00:00,-0.083,-0.236,-0.119
01-01-2024 16:15:00,5.84,5.331,5.733
01-01-2024 16:30:00,58.455,58.294,58.354
01-01-2024 16:45:00,60.37,60.28,60.28
01-01-2024 17:00:00,60.37,60.28,60.28
01-01-2024 17:15:00,60.37,60.28,60.28
01-01-2024 17:30:00,60.37,60.28,60.28
01-01-2024 17:45:00,60.37,60.28,60.28
01-01-2024 18:00:00,60.37,60.28,60.28
01-01-2024 18:15:00,60.37,60.28,60.28
01-01-2024 18:30:00,60.37,60.28,60.28
01-01-2024 18:45:00,60.37,60.28,60.28
01-01-2024 19:00:00,60.37,60.28,60.28
01-01-2024 19:15:00,60.37,60.28,60.28
01-01-2024 19:30:00,60.37,60.28,60.28
01-01-2024 19:45:00,60.37,60.25,60.28
01-01-2024 20:00:00,60.37,60.272,60.28
01-01-2024 20:15:00,60.37,60.28,60.28
01-01-2024 20:30:00,60.37,60.28,60.28
01-01-2024 20:45:00,60.37,60.28,60.28
01-01-2024 21:00:00,60.37,60.28,60.28
01-01-2024 21:15:00,60.37,60.28,60.28
01-01-2024 21:30:00,60.37,60.28,60.28
01-01-2024 21:45:00,60.25,60.28,60.28
01-01-2024 22:00:00,60.17,60.28,60.28
01-01-2024 22:15:00,60.17,60.28,60.28
01-01-2024 22:30:00,60.17,60.28,60.28
01-01-2024 22:45:00,60.17,60.28,60.28
01-01-2024 23:00:00,58.164,58.271,58.271
01-01-2024 23:15:00,58.164,58.271,58.271
01-01-2024 23:30:00,60.17,60.28,60.28
01-01-2024 23:45:00,60.17,60.28,60.28
01-02-2024 00:00:00,60.17,60.28,60.28
01-02-2024 00:15:00,60.17,60.28,60.28
01-02-2024 00:30:00,60.17,60.28,60.245
01-02-2024 00:45:00,60.17,60.28,60.205
01-02-2024 01:00:00,60.142,60.252,60.252
01-02-2024 01:15:00,60.096,60.243,60.17
01-02-2024 01:30:00,60.098,60.208,60.17
01-02-2024 01:45:00,60.06,60.17,60.17
01-02-2024 02:00:00,60.06,60.236,60.17
01-02-2024 02:15:00,60.06,60.178,60.17
01-02-2024 02:30:00,60.086,60.235,60.17
01-02-2024 02:45:00,60.07,60.255,60.17
01-02-2024 03:00:00,60.06,60.246,60.17
01-02-2024 03:15:00,60.06,60.247,60.17
01-02-2024 03:30:00,60.06,60.232,60.17
01-02-2024 03:45:00,60.06,60.252,60.17
01-02-2024 04:00:00,60.06,60.235,60.17
01-02-2024 04:15:00,60.06,60.28,60.17
01-02-2024 04:30:00,60.06,60.244,60.17
01-02-2024 04:45:00,60.06,60.209,60.17
01-02-2024 05:00:00,60.06,60.216,60.17
01-02-2024 05:15:00,60.06,60.245,60.17
01-02-2024 05:30:00,60.06,60.209,60.17
01-02-2024 05:45:00,60.06,60.17,60.17
01-02-2024 06:00:00,60.06,60.232,60.17
01-02-2024 06:15:00,60.06,60.241,60.17
01-02-2024 06:30:00,60.06,60.245,60.17
01-02-2024 06:45:00,60.06,60.255,60.17
01-02-2024 07:00:00,60.06,60.17,60.17
01-02-2024 07:15:00,60.06,60.194,60.17
01-02-2024 07:30:00,60.06,60.182,60.17
01-02-2024 07:45:00,60.06,60.271,60.17
01-02-2024 08:00:00,60.16,60.28,60.231
01-02-2024 08:15:00,60.271,60.28,60.28
01-02-2024 08:30:00,60.28,60.28,60.28
01-02-2024 08:45:00,60.28,60.28,60.28
01-02-2024 09:00:00,60.28,60.28,60.28
01-02-2024 09:15:00,60.28,60.28,60.28
01-02-2024 09:30:00,60.28,60.28,60.28
01-02-2024 09:45:00,60.28,60.28,60.28
01-02-2024 10:00:00,60.28,60.28,60.28
01-02-2024 10:15:00,60.28,60.28,60.28
01-02-2024 10:30:00,60.28,60.28,60.28
01-02-2024 10:45:00,60.28,60.28,60.28
01-02-2024 11:00:00,60.28,60.28,60.28
01-02-2024 11:15:00,60.28,60.28,60.28
01-02-2024 11:30:00,60.28,60.28,60.28
01-02-2024 11:45:00,60.28,60.28,60.28
01-02-2024 12:00:00,60.28,60.28,60.28
01-02-2024 12:15:00,60.28,60.28,60.28
01-02-2024 12:30:00,60.28,60.28,60.28
01-02-2024 12:45:00,60.28,60.28,60.28
01-02-2024 13:00:00,60.28,60.28,60.28
01-02-2024 13:15:00,60.28,60.28,60.28
01-02-2024 13:30:00,60.28,60.28,60.28
01-02-2024 13:45:00,60.28,60.28,60.3
01-02-2024 14:00:00,60.28,60.28,60.322
01-02-2024 14:15:00,60.302,60.28,60.28
01-02-2024 14:30:00,60.29,60.28,60.28
01-02-2024 14:45:00,60.28,60.28,60.28
01-02-2024 15:00:00,57.706,59.765,59.812
01-02-2024 15:15:00,26.539,28.781,28.733
01-02-2024 15:30:00,17.212,17.022,17.074
01-02-2024 15:45:00,11.287,11.541,11.541
01-02-2024 16:00:00,0.811,0.82,0.73
01-02-2024 16:15:00,4.118,3.954,4.087
01-02-2024 16:30:00,55.276,55.019,55.269
01-02-2024 16:45:00,60.37,60.17,60.28
01-02-2024 17:00:00,60.37,60.17,60.28
01-02-2024 17:15:00,60.37,60.17,60.28
01-02-2024 17:30:00,60.37,60.17,60.28
01-02-2024 17:45:00,60.37,60.17,60.28
01-02-2024 18:00:00,60.37,60.17,60.28
01-02-2024 18:15:00,60.37,60.17,60.28
01-02-2024 18:30:00,60.37,60.17,60.28
01-02-2024 18:45:00,60.37,60.15,60.28
01-02-2024 19:00:00,60.37,60.156,60.28
01-02-2024 19:15:00,60.37,60.17,60.28
01-02-2024 19:30:00,60.37,60.17,60.28
01-02-2024 19:45:00,60.37,60.17,60.28
01-02-2024 20:00:00,60.37,60.17,60.28
01-02-2024 20:15:00,60.37,60.17,60.28
01-02-2024 20:30:00,60.37,60.17,60.28
01-02-2024 20:45:00,60.37,60.135,60.28
01-02-2024 21:00:00,60.37,60.17,60.28
01-02-2024 21:15:00,60.37,60.17,60.28
01-02-2024 21:30:00,60.37,60.17,60.28
01-02-2024 21:45:00,60.37,60.17,60.28
01-02-2024 22:00:00,60.37,60.17,60.28
01-02-2024 22:15:00,60.37,60.17,60.28
01-02-2024 22:30:00,60.37,60.15,60.28
01-02-2024 22:45:00,60.37,60.154,60.28
01-02-2024 23:00:00,60.37,60.162,60.28
01-02-2024 23:15:00,60.37,60.154,60.28
01-02-2024 23:30:00,60.37,60.17,60.28
01-02-2024 23:45:00,60.37,60.17,60.28
01-03-2024 00:00:00,60.37,60.17,60.28
01-03-2024 00:15:00,60.37,60.149,60.28
01-03-2024 00:30:00,60.37,60.116,60.28
01-03-2024 00:45:00,60.37,60.17,60.28
01-03-2024 01:00:00,60.37,60.135,60.28
01-03-2024 01:15:00,60.34,60.17,60.28
01-03-2024 01:30:00,60.37,60.17,60.28
01-03-2024 01:45:00,60.37,60.134,60.28
01-03-2024 02:00:00,60.37,60.17,60.28
01-03-2024 02:15:00,60.37,60.17,60.28
01-03-2024 02:30:00,60.341,60.17,60.28
01-03-2024 02:45:00,60.37,60.133,60.28
01-03-2024 03:00:00,56.345,56.11,56.261
01-03-2024 03:15:00,60.37,60.151,60.28
01-03-2024 03:30:00,60.353,60.17,60.28
01-03-2024 03:45:00,60.357,60.17,60.28
01-03-2024 04:00:00,60.352,60.136,60.28
01-03-2024 04:15:00,60.356,60.17,60.28
01-03-2024 04:30:00,60.37,60.131,60.28
01-03-2024 04:45:00,60.37,60.17,60.28
01-03-2024 05:00:00,60.37,60.17,60.28
01-03-2024 05:15:00,60.37,60.152,60.28
01-03-2024 05:30:00,60.37,60.114,60.28
01-03-2024 05:45:00,60.37,60.133,60.28
01-03-2024 06:00:00,60.37,60.17,60.28
01-03-2024 06:15:00,60.37,60.131,60.28
01-03-2024 06:30:00,60.37,60.17,60.28
01-03-2024 06:45:00,60.37,60.17,60.28
01-03-2024 07:00:00,60.37,60.17,60.28
01-03-2024 07:15:00,50.964,50.779,50.853
01-03-2024 07:30:00,-0.077,-0.122,-0.268
01-03-2024 07:45:00,-3.707,-4.779,-3.632
01-03-2024 08:00:00,-12.681,-12.667,-12.697
01-03-2024 08:15:00,-18.881,-18.844,-18.903
01-03-2024 08:30:00,-26.245,-26.351,-26.331
01-03-2024 08:45:00,-36.906,-37.035,-36.837
01-03-2024 09:00:00,-54.326,-54.277,-54.395
01-03-2024 09:15:00,-60.09,-60.2,-60.2
01-03-2024 09:30:00,-60.022,-60.047,-60.01
01-03-2024 09:45:00,-56.745,-56.683,-56.797
01-03-2024 10:00:00,-52.61,-51.748,-52.134
01-03-2024 10:15:00,-46.445,-46.758,-46.545
01-03-2024 10:30:00,-40.756,-40.688,-40.642
01-03-2024 10:45:00,-34.095,-33.856,-34.006
01-03-2024 11:00:00,-26.925,-27.007,-27.075
01-03-2024 11:15:00,-19.755,-19.804,-19.845
01-03-2024 11:30:00,-11.565,-11.523,-11.487
01-03-2024 11:45:00,-3.303,-3.339,-3.389
01-03-2024 12:00:00,4.45,4.785,5
01-03-2024 12:15:00,12.944,13.08,12.912
01-03-2024 12:30:00,20.618,20.92,20.636
01-03-2024 12:45:00,28.44,27.891,28.507
01-03-2024 13:00:00,35.136,35.266,35.181
01-03-2024 13:15:00,41.588,41.497,41.638
01-03-2024 13:30:00,47.502,47.182,47.735
01-03-2024 13:45:00,52.571,52.845,52.863
01-03-2024 14:00:00,57.612,57.574,57.416
01-03-2024 14:15:00,59.02,59.86,59.11
01-03-2024 14:30:00,59.02,59.86,59.11
01-03-2024 14:45:00,48.666,48.748,48.591
01-03-2024 15:00:00,34.043,34.032,34.301
01-03-2024 15:15:00,24.644,24.613,24.581
01-03-2024 15:30:00,17.86,17.677,17.868
01-03-2024 15:45:00,12.049,11.524,12.053
01-03-2024 16:00:00,1.302,1.406,1.36
01-03-2024 16:15:00,0.725,0.627,0.779
01-03-2024 16:30:00,59.431,59.341,59.127
01-03-2024 16:45:00,60.37,60.244,60.097
01-03-2024 17:00:00,60.37,60.245,60.06
01-03-2024 17:15:00,60.37,60.206,60.06
01-03-2024 17:30:00,60.37,60.28,60.06
01-03-2024 17:45:00,60.37,60.28,60.06
01-03-2024 18:00:00,60.37,60.246,60.06
01-03-2024 18:15:00,60.37,60.28,60.06
01-03-2024 18:30:00,60.37,60.266,60.06
01-03-2024 18:45:00,60.37,60.255,60.06
01-03-2024 19:00:00,60.37,60.28,60.06
01-03-2024 19:15:00,60.37,60.28,60.06
01-03-2024 19:30:00,60.37,60.28,60.06
01-03-2024 19:45:00,60.37,60.245,60.06
01-03-2024 20:00:00,60.37,60.245,60.06
01-03-2024 20:15:00,60.37,60.28,60.06
01-03-2024 20:30:00,60.37,60.28,60.06
01-03-2024 20:45:00,60.37,60.28,60.06
01-03-2024 21:00:00,60.37,60.28,60.06
01-03-2024 21:15:00,60.37,60.28,60.06
01-03-2024 21:30:00,60.37,60.28,60.06
01-03-2024 21:45:00,60.37,60.268,60.06
01-03-2024 22:00:00,60.37,60.256,60.06
01-03-2024 22:15:00,60.37,60.28,60.099
01-03-2024 22:30:00,60.37,60.28,60.06
01-03-2024 22:45:00,60.37,60.28,60.06
01-03-2024 23:00:00,60.37,60.28,60.06
01-03-2024 23:15:00,60.37,60.28,60.06
01-03-2024 23:30:00,60.37,60.28,60.095
01-03-2024 23:45:00,60.37,60.28,60.06
01-04-2024 00:00:00,60.37,60.27,60.06
01-04-2024 00:15:00,60.37,60.243,60.06
01-04-2024 00:30:00,60.37,60.219,60.06
01-04-2024 00:45:00,60.37,60.268,60.06
01-04-2024 01:00:00,60.37,60.252,60.06
01-04-2024 01:15:00,60.37,60.28,60.06
01-04-2024 01:30:00,60.37,60.28,60.06
01-04-2024 01:45:00,60.37,60.28,60.06
01-04-2024 02:00:00,60.37,60.28,60.06
01-04-2024 02:15:00,60.37,60.28,60.06
01-04-2024 02:30:00,56.345,56.261,56.056
01-04-2024 02:45:00,60.37,60.28,60.06
01-04-2024 03:00:00,60.37,60.245,60.095
01-04-2024 03:15:00,60.37,60.28,60.06
01-04-2024 03:30:00,60.37,60.28,60.06
01-04-2024 03:45:00,60.37,60.244,60.06
01-04-2024 04:00:00,60.37,60.28,60.06
01-04-2024 04:15:00,60.37,60.244,60.06
01-04-2024 04:30:00,60.37,60.28,60.06
01-04-2024 04:45:00,60.37,60.28,60.06
01-04-2024 05:00:00,60.37,60.28,60.06
01-04-2024 05:15:00,60.37,60.28,60.06
01-04-2024 05:30:00,60.37,60.28,60.06
01-04-2024 05:45:00,60.37,60.28,60.06
01-04-2024 06:00:00,60.37,60.245,60.06
01-04-2024 06:15:00,60.37,60.28,60.06
01-04-2024 06:30:00,60.37,60.28,60.06
01-04-2024 06:45:00,60.37,60.28,60.06
01-04-2024 07:00:00,60.37,60.243,60.06
01-04-2024 07:15:00,51.366,55.72,55.552
01-04-2024 07:30:00,-0.3,-0.47,-0.47
01-04-2024 07:45:00,-3.692,-3.823,-3.893
01-04-2024 08:00:00,-12.807,-12.701,-12.695
01-04-2024 08:15:00,-19.126,-19.457,-19.365
01-04-2024 08:30:00,-26.806,-26.577,-26.549
01-04-2024 08:45:00,-37.192,-37.51,-37.531
01-04-2024 09:00:00,-54.555,-54.309,-54.505
01-04-2024 09:15:00,-60.31,-60.09,-60.31
01-04-2024 09:30:00,-60.214,-60.02,-60.209
01-04-2024 09:45:00,-57.173,-57.185,-57.282
01-04-2024 10:00:00,-51.583,-51.842,-51.983
01-04-2024 10:15:00,-46.758,-46.61,-46.731
01-04-2024 10:30:00,-40.802,-40.249,-40.27
01-04-2024 10:45:00,-34.377,-33.98,-34.071
01-04-2024 11:00:00,-27.092,-27.268,-27.084
01-04-2024 11:15:00,-19.379,-19.172,-19.348
01-04-2024 11:30:00,-11.664,-11.696,-11.652
01-04-2024 11:45:00,-3.68,-3.486,-3.486
01-04-2024 12:00:00,5.001,5.089,5.084
01-04-2024 12:15:00,13.014,13.491,12.653
01-04-2024 12:30:00,21.006,21.126,21.027
01-04-2024 12:45:00,28.31,28.432,28.411
01-04-2024 13:00:00,34.892,34.84,34.796
01-04-2024 13:15:00,41.544,41.632,41.553
01-04-2024 13:30:00,47.294,47.061,46.863
01-04-2024 13:45:00,52.138,52.57,52.432
01-04-2024 14:00:00,57.424,57.332,57.386
01-04-2024 14:15:00,58.058,57.652,57.758
01-04-2024 14:30:00,58.058,57.652,57.758
01-04-2024 14:45:00,51.074,51.143,51.091
01-04-2024 15:00:00,34.372,35.123,34.863
01-04-2024 15:15:00,25.518,25.936,25.404
01-04-2024 15:30:00,18.045,18.1,18.027
01-04-2024 15:45:00,12.074,12.042,12.696
01-04-2024 16:00:00,2.52,2.422,0.58
01-04-2024 16:15:00,1.106,0.974,1.194
01-04-2024 16:30:00,52.32,51.869,52.439
01-04-2024 16:45:00,60.375,60.06,60.13
01-04-2024 17:00:00,60.404,60.06,60.095
01-04-2024 17:15:00,60.37,60.06,60.06
01-04-2024 17:30:00,60.37,60.06,60.098
01-04-2024 17:45:00,60.37,60.06,60.102
01-04-2024 18:00:00,60.37,60.06,60.098
01-04-2024 18:15:00,60.37,60.06,60.098
01-04-2024 18:30:00,60.37,60.06,60.095
01-04-2024 18:45:00,60.37,60.06,60.063
01-04-2024 19:00:00,60.37,60.06,60.126
01-04-2024 19:15:00,60.37,60.06,60.06
01-04-2024 19:30:00,60.37,60.06,60.06
01-04-2024 19:45:00,60.37,60.06,60.134
01-04-2024 20:00:00,60.37,60.06,60.061
01-04-2024 20:15:00,60.37,60.06,60.06
01-04-2024 20:30:00,60.37,60.06,60.06
01-04-2024 20:45:00,60.37,60.06,60.06
01-04-2024 21:00:00,60.37,60.06,60.06
01-04-2024 21:15:00,60.37,60.06,60.06
01-04-2024 21:30:00,60.37,60.06,60.097
01-04-2024 21:45:00,60.37,60.06,60.061
01-04-2024 22:00:00,60.37,60.06,60.06
01-04-2024 22:15:00,60.37,60.06,60.06
01-04-2024 22:30:00,60.37,60.06,60.06
01-04-2024 22:45:00,60.341,60.06,60.06
01-04-2024 23:00:00,60.37,60.06,60.06
01-04-2024 23:15:00,60.37,60.06,60.06
01-04-2024 23:30:00,60.37,60.06,60.06
01-04-2024 23:45:00,60.37,60.06,60.06
01-05-2024 00:00:00,60.37,60.06,60.06
01-05-2024 00:15:00,60.341,60.06,60.06
01-05-2024 00:30:00,60.311,60.06,60.06
01-05-2024 00:45:00,56.291,56.056,56.056
01-05-2024 01:00:00,60.156,60.06,60.06
01-05-2024 01:15:00,60.06,60.06,60.06
01-05-2024 01:30:00,60.06,60.06,60.06
01-05-2024 01:45:00,60.06,60.06,60.06
01-05-2024 02:00:00,60.06,60.06,60.06
01-05-2024 02:15:00,60.06,60.06,60.06
01-05-2024 02:30:00,60.06,60.06,60.06
01-05-2024 02:45:00,60.06,60.06,60.06
01-05-2024 03:00:00,60.06,60.06,60.06
01-05-2024 03:15:00,60.06,60.06,60.06
01-05-2024 03:30:00,60.059,60.06,60.06
01-05-2024 03:45:00,59.991,60.06,60.06
01-05-2024 04:00:00,60.06,60.06,60.06
01-05-2024 04:15:00,59.988,60.06,60.06
01-05-2024 04:30:00,59.985,60.06,60.06
01-05-2024 04:45:00,60.021,60.06,60.06
01-05-2024 05:00:00,60.059,60.06,60.06
01-05-2024 05:15:00,59.952,60.06,60.06
01-05-2024 05:30:00,59.95,60.06,60.06
01-05-2024 05:45:00,59.95,60.06,60.06
01-05-2024 06:00:00,59.984,60.06,60.06
01-05-2024 06:15:00,59.951,60.06,60.06
01-05-2024 06:30:00,59.983,60.06,60.06
01-05-2024 06:45:00,59.95,60.06,60.06
01-05-2024 07:00:00,59.985,60.06,60.06
01-05-2024 07:15:00,41.592,41.683,41.683
01-05-2024 07:30:00,-0.283,-0.227,-0.248
01-05-2024 07:45:00,-3.009,-2.993,-2.944
01-05-2024 08:00:00,-13.117,-13.058,-13.043
01-05-2024 08:15:00,-19.189,-19.301,-19.259
01-05-2024 08:30:00,-26.729,-26.34,-26.641
01-05-2024 08:45:00,-36.747,-36.723,-36.609
01-05-2024 09:00:00,-55.541,-55.646,-55.762
01-05-2024 09:15:00,-60.2,-60.09,-60.2
01-05-2024 09:30:00,-60.192,-60.084,-60.192
01-05-2024 09:45:00,-57.116,-57.069,-57.045
01-05-2024 10:00:00,-52.586,-52.336,-52.516
01-05-2024 10:15:00,-46.994,-46.588,-46.819
01-05-2024 10:30:00,-40.41,-40.691,-40.535
01-05-2024 10:45:00,-33.806,-33.789,-34.37
01-05-2024 11:00:00,-27.447,-27.367,-27.329
01-05-2024 11:15:00,-19.924,-19.896,-19.805
01-05-2024 11:30:00,-11.929,-11.859,-11.686
01-05-2024 11:45:00,-3.396,-3.587,-3.69
01-05-2024 12:00:00,4.428,4.765,4.205
01-05-2024 12:15:00,12.098,11.616,11.976
01-05-2024 12:30:00,20.589,20.527,20.684
01-05-2024 12:45:00,27.532,27.802,27.527
01-05-2024 13:00:00,35.131,34.863,34.991
01-05-2024 13:15:00,40.984,41.075,40.951
01-05-2024 13:30:00,46.439,46.438,46.437
01-05-2024 13:45:00,51.962,52.059,51.766
01-05-2024 14:00:00,57.106,56.749,56.874
01-05-2024 14:15:00,59.586,59.422,60.034
01-05-2024 14:30:00,59.64,59.515,60.065
01-05-2024 14:45:00,52.102,52.041,52.528
01-05-2024 15:00:00,35.628,35.658,35.809
01-05-2024 15:15:00,25.998,25.782,25.522
01-05-2024 15:30:00,18.886,18.269,18.134
01-05-2024 15:45:00,12.827,12.432,12.408
01-05-2024 16:00:00,0.423,0.367,0.367
01-05-2024 16:15:00,-0.154,-0.3,-0.3
01-05-2024 16:30:00,56.888,56.879,57.088
01-05-2024 16:45:00,56.056,56.056,56.261
01-05-2024 17:00:00,60.097,60.06,60.28
01-05-2024 17:15:00,60.129,60.06,60.28
01-05-2024 17:30:00,60.114,60.139,60.31
01-05-2024 17:45:00,60.098,60.17,60.28
01-05-2024 18:00:00,60.06,60.066,60.28
01-05-2024 18:15:00,60.127,60.127,60.306
01-05-2024 18:30:00,60.17,60.104,60.286
01-05-2024 18:45:00,60.139,60.06,60.28
01-05-2024 19:00:00,60.114,60.163,60.28
01-05-2024 19:15:00,60.14,60.097,60.28
01-05-2024 19:30:00,60.099,60.131,60.28
01-05-2024 19:45:00,60.06,60.17,60.28
01-05-2024 20:00:00,60.06,60.106,60.28
01-05-2024 20:15:00,60.111,60.125,60.313
01-05-2024 20:30:00,56.09,56.125,56.293
01-05-2024 20:45:00,60.088,60.133,60.28
01-05-2024 21:00:00,60.118,60.083,60.28
01-05-2024 21:15:00,60.099,60.17,60.28
01-05-2024 21:30:00,60.13,60.14,60.28
01-05-2024 21:45:00,60.068,60.135,60.28
01-05-2024 22:00:00,60.097,60.124,60.28
01-05-2024 22:15:00,60.095,60.131,60.28
01-05-2024 22:30:00,60.089,60.141,60.31
01-05-2024 22:45:00,60.154,60.075,60.28
01-05-2024 23:00:00,60.095,60.066,60.28
01-05-2024 23:15:00,60.131,60.126,60.28
01-05-2024 23:30:00,60.088,60.142,60.28
01-05-2024 23:45:00,60.17,60.123,60.28
01-06-2024 00:00:00,60.17,60.106,60.28
01-06-2024 00:15:00,60.17,60.098,60.28
01-06-2024 00:30:00,60.17,60.087,60.28
01-06-2024 00:45:00,60.129,60.146,60.28
01-06-2024 01:00:00,60.17,60.124,60.28
01-06-2024 01:15:00,56.132,56.159,56.261
01-06-2024 01:30:00,60.088,60.105,60.28
01-06-2024 01:45:00,60.17,60.136,60.312
01-06-2024 02:00:00,60.17,60.121,60.302
01-06-2024 02:15:00,60.107,60.089,60.288
01-06-2024 02:30:00,60.158,60.108,60.309
01-06-2024 02:45:00,60.17,60.087,60.322
01-06-2024 03:00:00,60.17,60.106,60.332
01-06-2024 03:15:00,60.17,60.123,60.317
01-06-2024 03:30:00,60.17,60.17,60.332
01-06-2024 03:45:00,60.17,60.132,60.318
01-06-2024 04:00:00,60.17,60.132,60.28
01-06-2024 04:15:00,60.131,60.135,60.311
01-06-2024 04:30:00,60.17,60.144,60.302
01-06-2024 04:45:00,60.12,60.06,60.29
01-06-2024 05:00:00,60.17,60.133,60.28
01-06-2024 05:15:00,60.17,60.124,60.31
01-06-2024 05:30:00,60.136,60.099,60.313
01-06-2024 05:45:00,60.17,60.142,60.309
01-06-2024 06:00:00,60.121,60.086,60.31
01-06-2024 06:15:00,60.17,60.133,60.28
01-06-2024 06:30:00,60.143,60.143,60.339
01-06-2024 06:45:00,60.158,60.097,60.28
01-06-2024 07:00:00,60.07,60.136,60.332
01-06-2024 07:15:00,45.745,46.07,45.908
01-06-2024 07:30:00,-0.19,-0.059,-0.124
01-06-2024 07:45:00,-2.261,-2.339,-2.226
01-06-2024 08:00:00,-12.592,-12.72,-12.566
01-06-2024 08:15:00,-19.371,-19.451,-19.49
01-06-2024 08:30:00,-27.267,-26.812,-27.223
01-06-2024 08:45:00,-37.141,-36.793,-37.268
01-06-2024 09:00:00,-54.675,-54.784,-54.918
01-06-2024 09:15:00,-59.98,-59.98,-60.2
01-06-2024 09:30:00,-59.98,-59.98,-59.932
01-06-2024 09:45:00,-57.029,-57.051,-56.98
01-06-2024 10:00:00,-52.542,-52.312,-51.79
01-06-2024 10:15:00,-46.515,-46.445,-46.987
01-06-2024 10:30:00,-41.226,-40.567,-40.621
01-06-2024 10:45:00,-34.435,-34.01,-34.244
01-06-2024 11:00:00,-27.084,-27.356,-27.06
01-06-2024 11:15:00,-19.927,-19.921,-19.901
01-06-2024 11:30:00,-11.911,-11.789,-11.9
01-06-2024 11:45:00,-3.938,-4.083,-3.967
01-06-2024 12:00:00,4.062,4.29,4.1
01-06-2024 12:15:00,12.993,12.573,12.244
01-06-2024 12:30:00,20.081,19.988,20.17
01-06-2024 12:45:00,27.288,27.271,27.328
01-06-2024 13:00:00,34.458,34.518,34.368
01-06-2024 13:15:00,40.594,40.629,40.859
01-06-2024 13:30:00,46.644,46.291,46.752
01-06-2024 13:45:00,51.566,51.817,51.695
01-06-2024 14:00:00,56.807,56.581,56.72
01-06-2024 14:15:00,59.501,59.906,59.567
01-06-2024 14:30:00,55.664,56.056,55.767
01-06-2024 14:45:00,52.768,53.38,52.755
01-06-2024 15:00:00,36.189,36.259,36.234
01-06-2024 15:15:00,26.674,26.084,25.862
01-06-2024 15:30:00,19.463,18.928,18.955
01-06-2024 15:45:00,12.447,12.97,12.679
01-06-2024 16:00:00,4.097,4.122,4.029
01-06-2024 16:15:00,-0.36,-0.47,-0.47
01-06-2024 16:30:00,47.294,47.317,47.674
01-06-2024 16:45:00,60.17,60.133,60.328
