timestamp_local,Year,Month,Day,Hour,Minute,Wind Speed,GHI,DNI,DHI,Temperature,Surface Albedo,Precipitable Water
2024-01-01 00:00:00,2024,1,1,0,0,3.0,0,0,0,-5.0,0.15,0.5
2024-01-01 00:15:00,2024,1,1,0,15,2.9000000000000004,0,0,0,-5.1000000000000005,0.15,0.5
2024-01-01 00:30:00,2024,1,1,0,30,2.9000000000000004,0,0,0,-5.2,0.15,0.5
2024-01-01 00:45:00,2024,1,1,0,45,2.9000000000000004,0,0,0,-5.300000000000001,0.15,0.5
2024-01-01 01:00:00,2024,1,1,1,0,2.8000000000000003,0,0,0,-5.4,0.15,0.5
2024-01-01 01:15:00,2024,1,1,1,15,2.8000000000000003,0,0,0,-5.5,0.15,0.5
2024-01-01 01:30:00,2024,1,1,1,30,2.7,0,0,0,-5.6000000000000005,0.15,0.5
2024-01-01 01:45:00,2024,1,1,1,45,2.6,0,0,0,-5.7,0.15,0.5
2024-01-01 02:00:00,2024,1,1,2,0,2.6,0,0,0,-5.7,0.15,0.5
2024-01-01 02:15:00,2024,1,1,2,15,2.5,0,0,0,-5.800000000000001,0.15,0.5
2024-01-01 02:30:00,2024,1,1,2,30,2.5,0,0,0,-5.9,0.15,0.5
2024-01-01 02:45:00,2024,1,1,2,45,2.5,0,0,0,-6.0,0.15,0.5
2024-01-01 03:00:00,2024,1,1,3,0,2.4000000000000004,0,0,0,-6.1000000000000005,0.15,0.5
2024-01-01 03:15:00,2024,1,1,3,15,2.4000000000000004,0,0,0,-6.0,0.15,0.5
2024-01-01 03:30:00,2024,1,1,3,30,2.5,0,0,0,-6.0,0.15,0.5
2024-01-01 03:45:00,2024,1,1,3,45,2.5,0,0,0,-6.0,0.15,0.5
2024-01-01 04:00:00,2024,1,1,4,0,2.5,0,0,0,-6.0,0.15,0.5
2024-01-01 04:15:00,2024,1,1,4,15,2.5,0,0,0,-5.9,0.15,0.5
2024-01-01 04:30:00,2024,1,1,4,30,2.5,0,0,0,-5.800000000000001,0.15,0.5
2024-01-01 04:45:00,2024,1,1,4,45,2.5,0,0,0,-5.800000000000001,0.15,0.5
2024-01-01 05:00:00,2024,1,1,5,0,2.5,0,0,0,-5.7,0.15,0.5
2024-01-01 05:15:00,2024,1,1,5,15,2.5,0,0,0,-5.6000000000000005,0.15,0.5
2024-01-01 05:30:00,2024,1,1,5,30,2.4000000000000004,0,0,0,-5.5,0.15,0.5
2024-01-01 05:45:00,2024,1,1,5,45,2.4000000000000004,0,0,0,-5.5,0.15,0.5
2024-01-01 06:00:00,2024,1,1,6,0,2.3000000000000003,0,0,0,-5.4,0.15,0.5
2024-01-01 06:15:00,2024,1,1,6,15,2.3000000000000003,0,0,0,-5.300000000000001,0.15,0.5
2024-01-01 06:30:00,2024,1,1,6,30,2.2,0,0,0,-5.300000000000001,0.15,0.5
2024-01-01 06:45:00,2024,1,1,6,45,2.2,0,0,0,-5.2,0.15,0.5
2024-01-01 07:00:00,2024,1,1,7,0,2.2,0,0,0,-5.2,0.15,0.5
2024-01-01 07:15:00,2024,1,1,7,15,2.1,0,0,0,-5.1000000000000005,0.15,0.5
2024-01-01 07:30:00,2024,1,1,7,30,2.1,0,0,0,-4.9,0.15,0.5
2024-01-01 07:45:00,2024,1,1,7,45,2.1,16,230,11,-4.800000000000001,0.15,0.5
2024-01-01 08:00:00,2024,1,1,8,0,2.1,41,383,19,-4.7,0.15,0.5
2024-01-01 08:15:00,2024,1,1,8,15,2.1,72,496,26,-4.5,0.15,0.5
2024-01-01 08:30:00,2024,1,1,8,30,2.1,107,582,32,-4.3,0.15,0.5
2024-01-01 08:45:00,2024,1,1,8,45,2.1,16,0,16,-4.1000000000000005,0.15,0.5
2024-01-01 09:00:00,2024,1,1,9,0,2.1,20,0,20,-3.9,0.15,0.5
2024-01-01 09:15:00,2024,1,1,9,15,2.1,22,0,22,-3.8,0.15,0.5
2024-01-01 09:30:00,2024,1,1,9,30,2.1,27,0,27,-3.6,0.15,0.5
2024-01-01 09:45:00,2024,1,1,9,45,2.0,43,0,43,-3.5,0.15,0.5
2024-01-01 10:00:00,2024,1,1,10,0,2.0,51,0,51,-3.3000000000000003,0.15,0.5
2024-01-01 10:15:00,2024,1,1,10,15,2.0,51,0,51,-3.2,0.15,0.6000000000000001
2024-01-01 10:30:00,2024,1,1,10,30,2.1,54,0,54,-3.0,0.15,0.6000000000000001
2024-01-01 10:45:00,2024,1,1,10,45,2.1,76,0,76,-2.9000000000000004,0.15,0.6000000000000001
2024-01-01 11:00:00,2024,1,1,11,0,2.1,69,0,69,-2.7,0.15,0.6000000000000001
2024-01-01 11:15:00,2024,1,1,11,15,2.2,88,0,88,-2.5,0.15,0.6000000000000001
2024-01-01 11:30:00,2024,1,1,11,30,2.2,101,0,100,-2.4000000000000004,0.15,0.6000000000000001
2024-01-01 11:45:00,2024,1,1,11,45,2.3000000000000003,98,0,98,-2.2,0.15,0.6000000000000001
2024-01-01 12:00:00,2024,1,1,12,0,2.4000000000000004,91,0,91,-2.1,0.15,0.6000000000000001
2024-01-01 12:15:00,2024,1,1,12,15,2.4000000000000004,97,0,96,-2.0,0.15,0.6000000000000001
2024-01-01 12:30:00,2024,1,1,12,30,2.5,124,0,124,-1.9,0.15,0.6000000000000001
2024-01-01 12:45:00,2024,1,1,12,45,2.6,125,0,125,-1.8,0.15,0.6000000000000001
2024-01-01 13:00:00,2024,1,1,13,0,2.7,94,0,94,-1.7000000000000002,0.15,0.6000000000000001
2024-01-01 13:15:00,2024,1,1,13,15,2.7,81,0,81,-1.6,0.15,0.6000000000000001
2024-01-01 13:30:00,2024,1,1,13,30,2.8000000000000003,93,0,93,-1.6,0.15,0.6000000000000001
2024-01-01 13:45:00,2024,1,1,13,45,2.9000000000000004,107,1,107,-1.6,0.15,0.6000000000000001
2024-01-01 14:00:00,2024,1,1,14,0,2.9000000000000004,77,0,77,-1.6,0.15,0.6000000000000001
2024-01-01 14:15:00,2024,1,1,14,15,2.9000000000000004,69,0,69,-1.8,0.15,0.6000000000000001
2024-01-01 14:30:00,2024,1,1,14,30,2.9000000000000004,88,1,87,-1.9,0.15,0.6000000000000001
2024-01-01 14:45:00,2024,1,1,14,45,2.9000000000000004,69,0,69,-2.1,0.15,0.6000000000000001
2024-01-01 15:00:00,2024,1,1,15,0,2.9000000000000004,54,0,54,-2.3000000000000003,0.15,0.6000000000000001
2024-01-01 15:15:00,2024,1,1,15,15,2.7,33,0,33,-2.7,0.15,0.6000000000000001
2024-01-01 15:30:00,2024,1,1,15,30,2.5,26,0,26,-3.1,0.15,0.6000000000000001
2024-01-01 15:45:00,2024,1,1,15,45,2.3000000000000003,101,568,31,-3.5,0.15,0.6000000000000001
2024-01-01 16:00:00,2024,1,1,16,0,2.1,67,480,25,-3.9,0.15,0.6000000000000001
2024-01-01 16:15:00,2024,1,1,16,15,2.2,36,366,18,-4.1000000000000005,0.15,0.6000000000000001
2024-01-01 16:30:00,2024,1,1,16,30,2.3000000000000003,0,0,0,-4.3,0.15,0.6000000000000001
2024-01-01 16:45:00,2024,1,1,16,45,2.3000000000000003,0,0,0,-4.5,0.15,0.6000000000000001
2024-01-01 17:00:00,2024,1,1,17,0,2.4000000000000004,0,0,0,-4.7,0.15,0.6000000000000001
2024-01-01 17:15:00,2024,1,1,17,15,2.5,0,0,0,-4.800000000000001,0.15,0.6000000000000001
2024-01-01 17:30:00,2024,1,1,17,30,2.6,0,0,0,-4.9,0.15,0.6000000000000001
2024-01-01 17:45:00,2024,1,1,17,45,2.8000000000000003,0,0,0,-5.0,0.15,0.6000000000000001
2024-01-01 18:00:00,2024,1,1,18,0,2.9000000000000004,0,0,0,-5.1000000000000005,0.15,0.6000000000000001
2024-01-01 18:15:00,2024,1,1,18,15,3.0,0,0,0,-5.2,0.15,0.6000000000000001
2024-01-01 18:30:00,2024,1,1,18,30,3.1,0,0,0,-5.2,0.15,0.6000000000000001
2024-01-01 18:45:00,2024,1,1,18,45,3.2,0,0,0,-5.300000000000001,0.15,0.6000000000000001
2024-01-01 19:00:00,2024,1,1,19,0,3.3000000000000003,0,0,0,-5.4,0.15,0.6000000000000001
2024-01-01 19:15:00,2024,1,1,19,15,3.3000000000000003,0,0,0,-5.5,0.15,0.6000000000000001
2024-01-01 19:30:00,2024,1,1,19,30,3.4000000000000004,0,0,0,-5.6000000000000005,0.15,0.6000000000000001
2024-01-01 19:45:00,2024,1,1,19,45,3.4000000000000004,0,0,0,-5.7,0.15,0.6000000000000001
2024-01-01 20:00:00,2024,1,1,20,0,3.5,0,0,0,-5.800000000000001,0.15,0.6000000000000001
2024-01-01 20:15:00,2024,1,1,20,15,3.5,0,0,0,-5.800000000000001,0.15,0.6000000000000001
2024-01-01 20:30:00,2024,1,1,20,30,3.5,0,0,0,-5.9,0.15,0.6000000000000001
2024-01-01 20:45:00,2024,1,1,20,45,3.5,0,0,0,-5.9,0.15,0.6000000000000001
2024-01-01 21:00:00,2024,1,1,21,0,3.5,0,0,0,-6.0,0.15,0.6000000000000001
2024-01-01 21:15:00,2024,1,1,21,15,3.5,0,0,0,-6.0,0.15,0.6000000000000001
2024-01-01 21:30:00,2024,1,1,21,30,3.6,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-01 21:45:00,2024,1,1,21,45,3.6,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-01 22:00:00,2024,1,1,22,0,3.6,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-01 22:15:00,2024,1,1,22,15,3.6,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-01 22:30:00,2024,1,1,22,30,3.6,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-01 22:45:00,2024,1,1,22,45,3.7,0,0,0,-6.2,0.15,0.6000000000000001
2024-01-01 23:00:00,2024,1,1,23,0,3.7,0,0,0,-6.2,0.15,0.6000000000000001
2024-01-01 23:15:00,2024,1,1,23,15,3.7,0,0,0,-6.2,0.15,0.6000000000000001
2024-01-01 23:30:00,2024,1,1,23,30,3.7,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-01 23:45:00,2024,1,1,23,45,3.7,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-02 00:00:00,2024,1,2,0,0,3.8,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-02 00:15:00,2024,1,2,0,15,3.8,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-02 00:30:00,2024,1,2,0,30,3.8,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-02 00:45:00,2024,1,2,0,45,3.8,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-02 01:00:00,2024,1,2,1,0,3.8,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-02 01:15:00,2024,1,2,1,15,3.8,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-02 01:30:00,2024,1,2,1,30,3.8,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-02 01:45:00,2024,1,2,1,45,3.8,0,0,0,-6.0,0.15,0.6000000000000001
2024-01-02 02:00:00,2024,1,2,2,0,3.8,0,0,0,-6.0,0.15,0.6000000000000001
2024-01-02 02:15:00,2024,1,2,2,15,3.8,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-02 02:30:00,2024,1,2,2,30,3.9,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-02 02:45:00,2024,1,2,2,45,3.9,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-02 03:00:00,2024,1,2,3,0,3.9,0,0,0,-6.1000000000000005,0.15,0.6000000000000001
2024-01-02 03:15:00,2024,1,2,3,15,3.9,0,0,0,-6.2,0.15,0.6000000000000001
2024-01-02 03:30:00,2024,1,2,3,30,3.9,0,0,0,-6.2,0.15,0.6000000000000001
2024-01-02 03:45:00,2024,1,2,3,45,4.0,0,0,0,-6.300000000000001,0.15,0.6000000000000001
2024-01-02 04:00:00,2024,1,2,4,0,4.0,0,0,0,-6.300000000000001,0.15,0.6000000000000001
2024-01-02 04:15:00,2024,1,2,4,15,4.1000000000000005,0,0,0,-6.300000000000001,0.15,0.6000000000000001
2024-01-02 04:30:00,2024,1,2,4,30,4.1000000000000005,0,0,0,-6.4,0.15,0.6000000000000001
2024-01-02 04:45:00,2024,1,2,4,45,4.1000000000000005,0,0,0,-6.4,0.15,0.6000000000000001
2024-01-02 05:00:00,2024,1,2,5,0,4.2,0,0,0,-6.4,0.15,0.6000000000000001
2024-01-02 05:15:00,2024,1,2,5,15,4.2,0,0,0,-6.4,0.15,0.6000000000000001
2024-01-02 05:30:00,2024,1,2,5,30,4.3,0,0,0,-6.4,0.15,0.7000000000000001
2024-01-02 05:45:00,2024,1,2,5,45,4.3,0,0,0,-6.4,0.15,0.7000000000000001
2024-01-02 06:00:00,2024,1,2,6,0,4.3,0,0,0,-6.4,0.15,0.7000000000000001
2024-01-02 06:15:00,2024,1,2,6,15,4.3,0,0,0,-6.300000000000001,0.15,0.7000000000000001
2024-01-02 06:30:00,2024,1,2,6,30,4.3,0,0,0,-6.300000000000001,0.15,0.7000000000000001
2024-01-02 06:45:00,2024,1,2,6,45,4.4,0,0,0,-6.2,0.15,0.7000000000000001
2024-01-02 07:00:00,2024,1,2,7,0,4.4,0,0,0,-6.2,0.15,0.8
2024-01-02 07:15:00,2024,1,2,7,15,4.4,0,0,0,-5.9,0.15,0.8
2024-01-02 07:30:00,2024,1,2,7,30,4.5,0,0,0,-5.7,0.15,0.8
2024-01-02 07:45:00,2024,1,2,7,45,4.5,14,151,11,-5.4,0.15,0.8
2024-01-02 08:00:00,2024,1,2,8,0,4.6000000000000005,2,0,2,-5.2,0.15,0.8
2024-01-02 08:15:00,2024,1,2,8,15,4.6000000000000005,3,0,3,-4.800000000000001,0.15,0.8
2024-01-02 08:30:00,2024,1,2,8,30,4.6000000000000005,101,507,36,-4.5,0.15,0.8
2024-01-02 08:45:00,2024,1,2,8,45,4.6000000000000005,6,0,6,-4.1000000000000005,0.15,0.8
2024-01-02 09:00:00,2024,1,2,9,0,4.7,170,632,46,-3.7,0.15,0.8
2024-01-02 09:15:00,2024,1,2,9,15,4.7,13,0,13,-3.3000000000000003,0.15,0.8
2024-01-02 09:30:00,2024,1,2,9,30,4.800000000000001,12,0,12,-2.9000000000000004,0.15,0.9
2024-01-02 09:45:00,2024,1,2,9,45,4.800000000000001,21,0,21,-2.4000000000000004,0.15,0.9
2024-01-02 10:00:00,2024,1,2,10,0,4.9,22,0,22,-2.0,0.15,0.9
2024-01-02 10:15:00,2024,1,2,10,15,4.800000000000001,28,0,28,-1.7000000000000002,0.15,0.9
2024-01-02 10:30:00,2024,1,2,10,30,4.7,132,14,127,-1.3,0.15,0.9
2024-01-02 10:45:00,2024,1,2,10,45,4.7,30,0,30,-1.0,0.15,0.9
2024-01-02 11:00:00,2024,1,2,11,0,4.6000000000000005,40,0,40,-0.6000000000000001,0.15,0.9
2024-01-02 11:15:00,2024,1,2,11,15,4.5,16,0,16,-0.4,0.15,0.9
2024-01-02 11:30:00,2024,1,2,11,30,4.4,41,0,41,-0.1,0.15,0.8
2024-01-02 11:45:00,2024,1,2,11,45,4.3,55,0,55,0.2,0.15,0.8
2024-01-02 12:00:00,2024,1,2,12,0,4.2,60,0,60,0.5,0.15,0.8
2024-01-02 12:15:00,2024,1,2,12,15,4.2,70,0,70,0.6000000000000001,0.15,0.8
2024-01-02 12:30:00,2024,1,2,12,30,4.1000000000000005,15,0,15,0.8,0.15,0.8
2024-01-02 12:45:00,2024,1,2,12,45,4.0,24,0,24,0.9,0.15,0.8
2024-01-02 13:00:00,2024,1,2,13,0,3.9,15,0,15,1.1,0.15,0.8
2024-01-02 13:15:00,2024,1,2,13,15,3.8,14,0,14,1.1,0.15,0.8
2024-01-02 13:30:00,2024,1,2,13,30,3.7,13,0,13,1.1,0.15,0.8
2024-01-02 13:45:00,2024,1,2,13,45,3.6,106,1,106,1.1,0.15,0.8
2024-01-02 14:00:00,2024,1,2,14,0,3.5,27,0,27,1.1,0.15,0.7000000000000001
2024-01-02 14:15:00,2024,1,2,14,15,3.3000000000000003,29,0,29,1.0,0.15,0.7000000000000001
2024-01-02 14:30:00,2024,1,2,14,30,3.1,9,0,9,0.9,0.15,0.7000000000000001
2024-01-02 14:45:00,2024,1,2,14,45,2.9000000000000004,35,0,35,0.7000000000000001,0.15,0.7000000000000001
2024-01-02 15:00:00,2024,1,2,15,0,2.7,204,673,53,0.6000000000000001,0.15,0.6000000000000001
2024-01-02 15:15:00,2024,1,2,15,15,2.5,169,627,48,0.3,0.15,0.6000000000000001
2024-01-02 15:30:00,2024,1,2,15,30,2.2,135,570,43,-0.1,0.15,0.6000000000000001
2024-01-02 15:45:00,2024,1,2,15,45,1.9,100,498,37,-0.4,0.15,0.6000000000000001
2024-01-02 16:00:00,2024,1,2,16,0,1.6,67,413,30,-0.7000000000000001,0.15,0.5
2024-01-02 16:15:00,2024,1,2,16,15,1.7000000000000002,37,292,21,-0.9,0.15,0.5
2024-01-02 16:30:00,2024,1,2,16,30,1.8,0,0,0,-1.0,0.15,0.5
2024-01-02 16:45:00,2024,1,2,16,45,1.8,0,0,0,-1.1,0.15,0.5
2024-01-02 17:00:00,2024,1,2,17,0,1.9,0,0,0,-1.3,0.15,0.5
2024-01-02 17:15:00,2024,1,2,17,15,1.9,0,0,0,-1.3,0.15,0.5
2024-01-02 17:30:00,2024,1,2,17,30,2.0,0,0,0,-1.3,0.15,0.5
2024-01-02 17:45:00,2024,1,2,17,45,2.1,0,0,0,-1.3,0.15,0.5
2024-01-02 18:00:00,2024,1,2,18,0,2.2,0,0,0,-1.4,0.15,0.5
2024-01-02 18:15:00,2024,1,2,18,15,2.2,0,0,0,-1.4,0.15,0.5
2024-01-02 18:30:00,2024,1,2,18,30,2.1,0,0,0,-1.5,0.15,0.5
2024-01-02 18:45:00,2024,1,2,18,45,2.1,0,0,0,-1.5,0.15,0.5
2024-01-02 19:00:00,2024,1,2,19,0,2.1,0,0,0,-1.6,0.15,0.5
2024-01-02 19:15:00,2024,1,2,19,15,2.0,0,0,0,-1.7000000000000002,0.15,0.5
2024-01-02 19:30:00,2024,1,2,19,30,1.9,0,0,0,-1.8,0.15,0.5
2024-01-02 19:45:00,2024,1,2,19,45,1.8,0,0,0,-1.8,0.15,0.5
2024-01-02 20:00:00,2024,1,2,20,0,1.7000000000000002,0,0,0,-1.9,0.15,0.5
2024-01-02 20:15:00,2024,1,2,20,15,1.6,0,0,0,-2.0,0.15,0.5
2024-01-02 20:30:00,2024,1,2,20,30,1.5,0,0,0,-2.1,0.15,0.5
2024-01-02 20:45:00,2024,1,2,20,45,1.4,0,0,0,-2.2,0.15,0.5
2024-01-02 21:00:00,2024,1,2,21,0,1.3,0,0,0,-2.3000000000000003,0.15,0.5
2024-01-02 21:15:00,2024,1,2,21,15,1.3,0,0,0,-2.4000000000000004,0.15,0.6000000000000001
2024-01-02 21:30:00,2024,1,2,21,30,1.3,0,0,0,-2.4000000000000004,0.15,0.6000000000000001
2024-01-02 21:45:00,2024,1,2,21,45,1.2000000000000002,0,0,0,-2.5,0.15,0.6000000000000001
2024-01-02 22:00:00,2024,1,2,22,0,1.2000000000000002,0,0,0,-2.6,0.15,0.6000000000000001
2024-01-02 22:15:00,2024,1,2,22,15,1.3,0,0,0,-2.7,0.15,0.6000000000000001
2024-01-02 22:30:00,2024,1,2,22,30,1.3,0,0,0,-2.7,0.15,0.6000000000000001
2024-01-02 22:45:00,2024,1,2,22,45,1.4,0,0,0,-2.8000000000000003,0.15,0.6000000000000001
2024-01-02 23:00:00,2024,1,2,23,0,1.4,0,0,0,-2.8000000000000003,0.15,0.6000000000000001
2024-01-02 23:15:00,2024,1,2,23,15,1.5,0,0,0,-2.8000000000000003,0.15,0.6000000000000001
2024-01-02 23:30:00,2024,1,2,23,30,1.6,0,0,0,-2.9000000000000004,0.15,0.6000000000000001
2024-01-02 23:45:00,2024,1,2,23,45,1.6,0,0,0,-2.9000000000000004,0.15,0.6000000000000001
2024-01-03 00:00:00,2024,1,3,0,0,1.7000000000000002,0,0,0,-2.9000000000000004,0.15,0.6000000000000001
2024-01-03 00:15:00,2024,1,3,0,15,1.7000000000000002,0,0,0,-2.9000000000000004,0.15,0.6000000000000001
2024-01-03 00:30:00,2024,1,3,0,30,1.6,0,0,0,-2.9000000000000004,0.15,0.6000000000000001
2024-01-03 00:45:00,2024,1,3,0,45,1.6,0,0,0,-3.0,0.15,0.6000000000000001
2024-01-03 01:00:00,2024,1,3,1,0,1.6,0,0,0,-3.0,0.15,0.6000000000000001
2024-01-03 01:15:00,2024,1,3,1,15,1.6,0,0,0,-3.0,0.15,0.6000000000000001
2024-01-03 01:30:00,2024,1,3,1,30,1.5,0,0,0,-3.0,0.15,0.6000000000000001
2024-01-03 01:45:00,2024,1,3,1,45,1.5,0,0,0,-3.0,0.15,0.6000000000000001
2024-01-03 02:00:00,2024,1,3,2,0,1.4,0,0,0,-3.1,0.15,0.6000000000000001
2024-01-03 02:15:00,2024,1,3,2,15,1.5,0,0,0,-3.0,0.15,0.6000000000000001
2024-01-03 02:30:00,2024,1,3,2,30,1.5,0,0,0,-3.0,0.15,0.6000000000000001
2024-01-03 02:45:00,2024,1,3,2,45,1.5,0,0,0,-3.0,0.15,0.6000000000000001
2024-01-03 03:00:00,2024,1,3,3,0,1.5,0,0,0,-3.0,0.15,0.6000000000000001
2024-01-03 03:15:00,2024,1,3,3,15,1.5,0,0,0,-3.0,0.15,0.6000000000000001
2024-01-03 03:30:00,2024,1,3,3,30,1.6,0,0,0,-3.1,0.15,0.6000000000000001
2024-01-03 03:45:00,2024,1,3,3,45,1.6,0,0,0,-3.1,0.15,0.6000000000000001
2024-01-03 04:00:00,2024,1,3,4,0,1.6,0,0,0,-3.1,0.15,0.6000000000000001
2024-01-03 04:15:00,2024,1,3,4,15,1.6,0,0,0,-3.2,0.15,0.6000000000000001
2024-01-03 04:30:00,2024,1,3,4,30,1.6,0,0,0,-3.2,0.15,0.6000000000000001
2024-01-03 04:45:00,2024,1,3,4,45,1.6,0,0,0,-3.2,0.15,0.6000000000000001
2024-01-03 05:00:00,2024,1,3,5,0,1.6,0,0,0,-3.3000000000000003,0.15,0.6000000000000001
2024-01-03 05:15:00,2024,1,3,5,15,1.6,0,0,0,-3.2,0.15,0.6000000000000001
2024-01-03 05:30:00,2024,1,3,5,30,1.6,0,0,0,-3.2,0.15,0.7000000000000001
2024-01-03 05:45:00,2024,1,3,5,45,1.6,0,0,0,-3.1,0.15,0.7000000000000001
2024-01-03 06:00:00,2024,1,3,6,0,1.6,0,0,0,-3.1,0.15,0.7000000000000001
2024-01-03 06:15:00,2024,1,3,6,15,1.7000000000000002,0,0,0,-3.0,0.15,0.7000000000000001
2024-01-03 06:30:00,2024,1,3,6,30,1.7000000000000002,0,0,0,-3.0,0.15,0.8
2024-01-03 06:45:00,2024,1,3,6,45,1.7000000000000002,0,0,0,-2.9000000000000004,0.15,0.8
2024-01-03 07:00:00,2024,1,3,7,0,1.7000000000000002,0,0,0,-2.9000000000000004,0.15,0.8
2024-01-03 07:15:00,2024,1,3,7,15,1.9,0,0,0,-2.6,0.15,0.8
2024-01-03 07:30:00,2024,1,3,7,30,2.1,0,0,0,-2.3000000000000003,0.15,0.8
2024-01-03 07:45:00,2024,1,3,7,45,2.3000000000000003,3,0,3,-2.0,0.15,0.9
2024-01-03 08:00:00,2024,1,3,8,0,2.5,39,335,20,-1.8,0.15,0.9
2024-01-03 08:15:00,2024,1,3,8,15,2.7,69,448,27,-1.5,0.15,0.9
2024-01-03 08:30:00,2024,1,3,8,30,2.9000000000000004,102,534,33,-1.1,0.15,0.9
2024-01-03 08:45:00,2024,1,3,8,45,3.2,42,0,42,-0.8,0.15,0.8
2024-01-03 09:00:00,2024,1,3,9,0,3.4000000000000004,13,0,13,-0.5,0.15,0.8
2024-01-03 09:15:00,2024,1,3,9,15,3.6,7,0,7,-0.1,0.15,0.8
2024-01-03 09:30:00,2024,1,3,9,30,3.8,87,1,87,0.4,0.15,0.8
2024-01-03 09:45:00,2024,1,3,9,45,4.0,9,0,9,0.8,0.15,0.8
2024-01-03 10:00:00,2024,1,3,10,0,4.2,81,0,80,1.2000000000000002,0.15,0.7000000000000001
2024-01-03 10:15:00,2024,1,3,10,15,4.2,89,0,89,1.4,0.15,0.7000000000000001
2024-01-03 10:30:00,2024,1,3,10,30,4.3,170,11,166,1.6,0.15,0.7000000000000001
2024-01-03 10:45:00,2024,1,3,10,45,4.4,124,1,124,1.8,0.15,0.6000000000000001
2024-01-03 11:00:00,2024,1,3,11,0,4.4,97,0,97,2.0,0.15,0.6000000000000001
2024-01-03 11:15:00,2024,1,3,11,15,4.4,77,0,77,2.0,0.15,0.6000000000000001
2024-01-03 11:30:00,2024,1,3,11,30,4.4,58,0,58,2.0,0.15,0.6000000000000001
2024-01-03 11:45:00,2024,1,3,11,45,4.5,96,0,96,2.1,0.15,0.6000000000000001
2024-01-03 12:00:00,2024,1,3,12,0,4.5,109,0,109,2.1,0.15,0.6000000000000001
2024-01-03 12:15:00,2024,1,3,12,15,4.5,119,0,119,2.1,0.15,0.6000000000000001
2024-01-03 12:30:00,2024,1,3,12,30,4.5,188,8,184,2.1,0.15,0.6000000000000001
2024-01-03 12:45:00,2024,1,3,12,45,4.6000000000000005,111,0,110,2.0,0.15,0.5
2024-01-03 13:00:00,2024,1,3,13,0,4.6000000000000005,74,0,74,2.0,0.15,0.5
2024-01-03 13:15:00,2024,1,3,13,15,4.6000000000000005,86,0,86,1.9,0.15,0.5
2024-01-03 13:30:00,2024,1,3,13,30,4.6000000000000005,55,0,55,1.8,0.15,0.5
2024-01-03 13:45:00,2024,1,3,13,45,4.6000000000000005,160,8,157,1.7000000000000002,0.15,0.5
2024-01-03 14:00:00,2024,1,3,14,0,4.6000000000000005,23,0,23,1.6,0.15,0.5
2024-01-03 14:15:00,2024,1,3,14,15,4.5,57,0,57,1.4,0.15,0.5
2024-01-03 14:30:00,2024,1,3,14,30,4.3,12,0,12,1.2000000000000002,0.15,0.5
2024-01-03 14:45:00,2024,1,3,14,45,4.2,13,0,13,0.9,0.15,0.5
2024-01-03 15:00:00,2024,1,3,15,0,4.1000000000000005,33,0,33,0.7000000000000001,0.15,0.4
2024-01-03 15:15:00,2024,1,3,15,15,3.8,16,0,16,0.3,0.15,0.4
2024-01-03 15:30:00,2024,1,3,15,30,3.6,21,0,21,0.0,0.15,0.4
2024-01-03 15:45:00,2024,1,3,15,45,3.3000000000000003,26,0,26,-0.4,0.15,0.4
2024-01-03 16:00:00,2024,1,3,16,0,3.1,73,489,27,-0.8,0.15,0.4
2024-01-03 16:15:00,2024,1,3,16,15,3.0,41,373,20,-1.0,0.15,0.4
2024-01-03 16:30:00,2024,1,3,16,30,2.9000000000000004,1,0,1,-1.3,0.15,0.4
2024-01-03 16:45:00,2024,1,3,16,45,2.8000000000000003,0,0,0,-1.6,0.15,0.4
2024-01-03 17:00:00,2024,1,3,17,0,2.7,0,0,0,-1.8,0.15,0.4
2024-01-03 17:15:00,2024,1,3,17,15,2.6,0,0,0,-2.1,0.15,0.4
2024-01-03 17:30:00,2024,1,3,17,30,2.6,0,0,0,-2.3000000000000003,0.15,0.4
2024-01-03 17:45:00,2024,1,3,17,45,2.5,0,0,0,-2.5,0.15,0.4
2024-01-03 18:00:00,2024,1,3,18,0,2.4000000000000004,0,0,0,-2.7,0.63,0.4
2024-01-03 18:15:00,2024,1,3,18,15,2.4000000000000004,0,0,0,-2.9000000000000004,0.63,0.4
