timestamp_local,trigger,stow_angle,stow_setpoint,tracker_theta,aoi,surface_azimuth,surface_tilt,timestamp_utc,Timestamp (UTC),Timestamp (Local),Unix Timestamp,Location ID,Latitude,Longitude,Apparent Temperature (C),Clouds,DHI (W/m^2),DNI (W/m^2),Day / Night,Dew Point (C),GHI (W/m^2),Precipitation Rate (mm/hr),Pressure (mb),Relative Humidity (%),Revision Status,SLP (mb),Snowfall Rate (mm/hr),Solar Azimuth Angle (Deg),Solar Elevation Angle (Deg),Solar Radiation (W/m^2),Temperature (C),UV Index,Visibility (KM),Weather Code,Wind Dir (Deg),Wind Gust Speed (m/s),Wind Speed (m/s),td,time_delta
2024-01-01 00:00:00,,,,,,,,2024-01-01 06:00:00,2024-01-01 06:00:00,2024-01-01 00:00:00,1704088800.0,1.0,43.156,-90.717,-1.7549161,100.0,0.0,0.0,n,-6.183565,0.0,0.0,999.0,63.0,2.1,1025.0,0.0,356.0,-69.8,0.0,0.0,0.0,16.0,804.0,10.0,4.8,1.5,2024-01-01 00:00:00,
2024-01-01 00:15:00,,,,,,,,2024-01-01 06:15:00,2024-01-01 06:15:00,2024-01-01 00:15:00,1704089700.0,1.0,43.156,-90.717,-2.502605,100.0,0.0,0.0,n,-6.1206493,0.0,0.0,999.0,64.0,2.1,1025.0,0.0,275.4,-69.1,0.0,-0.15,0.0,16.0,804.0,90.0,4.8,1.9,2024-01-01 00:15:00,0 days 00:15:00
2024-01-01 00:30:00,,,,,,,,2024-01-01 06:30:00,2024-01-01 06:30:00,2024-01-01 00:30:00,1704090600.0,1.0,43.156,-90.717,-3.1501997,100.0,0.0,0.0,n,-5.861678,0.0,0.0,999.0,66.0,2.1,1025.0,0.0,194.7,-68.4,0.0,-0.3,0.0,16.0,804.0,170.0,4.8,2.29,2024-01-01 00:30:00,0 days 00:15:00
2024-01-01 00:45:00,,,,,,,,2024-01-01 06:45:00,2024-01-01 06:45:00,2024-01-01 00:45:00,1704091500.0,1.0,43.156,-90.717,-3.746665,100.0,0.0,0.0,n,-5.798688,0.0,0.0,1000.0,67.0,2.1,1025.0,0.0,114.0,-67.7,0.0,-0.44,0.0,16.0,804.0,250.0,4.8,2.7,2024-01-01 00:45:00,0 days 00:15:00
2024-01-01 01:00:00,,,,,,,,2024-01-01 07:00:00,2024-01-01 07:00:00,2024-01-01 01:00:00,1704092400.0,1.0,43.156,-90.717,-4.310358,100.0,0.0,0.0,n,-5.757874,0.0,0.0,1000.0,68.0,2.1,1025.0,0.0,33.4,-67.0,0.0,-0.6,0.0,16.0,804.0,330.0,4.8,3.1,2024-01-01 01:00:00,0 days 00:15:00
2024-01-01 01:15:00,,,,,,,,2024-01-01 07:15:00,2024-01-01 07:15:00,2024-01-01 01:15:00,1704093300.0,1.0,43.156,-90.717,-4.337828,100.0,0.0,0.0,n,-5.8727026,0.0,0.0,1000.0,68.0,2.1,1025.0,0.0,39.7,-65.0,0.0,-0.72,0.0,16.0,804.0,330.0,4.8,2.97,2024-01-01 01:15:00,0 days 00:15:00
2024-01-01 01:30:00,,,,,,,,2024-01-01 07:30:00,2024-01-01 07:30:00,2024-01-01 01:30:00,1704094200.0,1.0,43.156,-90.717,-4.381448,100.0,0.0,0.0,n,-6.1903615,0.0,0.0,1000.0,67.0,2.1,1025.0,0.0,46.0,-63.0,0.0,-0.85,0.0,16.0,804.0,335.0,4.8,2.85,2024-01-01 01:30:00,0 days 00:15:00
2024-01-01 01:45:00,,,,,,,,2024-01-01 07:45:00,2024-01-01 07:45:00,2024-01-01 01:45:00,1704095100.0,1.0,43.156,-90.717,-4.3981466,100.0,0.0,0.0,n,-6.5006437,0.0,0.0,1000.0,66.0,2.1,1025.0,0.0,52.3,-61.0,0.0,-0.97,0.0,16.0,804.0,340.0,4.8,2.72,2024-01-01 01:45:00,0 days 00:15:00
2024-01-01 02:00:00,,,,,,,,2024-01-01 08:00:00,2024-01-01 08:00:00,2024-01-01 02:00:00,1704096000.0,1.0,43.156,-90.717,-4.4308753,100.0,0.0,0.0,n,-6.822708,0.0,0.0,1000.0,65.0,2.1,1026.0,0.0,58.6,-59.0,0.0,-1.1,0.0,16.0,804.0,340.0,4.8,2.6,2024-01-01 02:00:00,0 days 00:15:00
2024-01-01 02:15:00,,,,,,,,2024-01-01 08:15:00,2024-01-01 08:15:00,2024-01-01 02:15:00,1704096900.0,1.0,43.156,-90.717,-4.292959,100.0,0.0,0.0,n,-6.624632,0.0,0.0,1000.0,66.0,2.1,1026.0,0.0,62.7,-56.5,0.0,-1.1,0.0,16.0,804.0,335.0,4.7,2.47,2024-01-01 02:15:00,0 days 00:15:00
2024-01-01 02:30:00,,,,,,,,2024-01-01 08:30:00,2024-01-01 08:30:00,2024-01-01 02:30:00,1704097800.0,1.0,43.156,-90.717,-4.1601295,100.0,0.0,0.0,n,-6.4292016,0.0,0.0,1000.0,67.0,2.1,1026.0,0.0,66.7,-54.0,0.0,-1.1,0.0,16.0,804.0,330.0,4.6,2.35,2024-01-01 02:30:00,0 days 00:15:00
2024-01-01 02:45:00,,,,,,,,2024-01-01 08:45:00,2024-01-01 08:45:00,2024-01-01 02:45:00,1704098700.0,1.0,43.156,-90.717,-4.009639,100.0,0.0,0.0,n,-6.236343,0.0,0.0,1000.0,68.0,2.1,1026.0,0.0,70.8,-51.5,0.0,-1.1,0.0,16.0,804.0,325.0,4.5,2.22,2024-01-01 02:45:00,0 days 00:15:00
2024-01-01 03:00:00,,,,,,,,2024-01-01 09:00:00,2024-01-01 09:00:00,2024-01-01 03:00:00,1704099600.0,1.0,43.156,-90.717,-3.864004,100.0,0.0,0.0,n,-6.236343,0.0,0.0,1001.0,68.0,2.1,1026.0,0.0,74.9,-49.0,0.0,-1.1,0.0,16.0,804.0,320.0,4.4,2.1,2024-01-01 03:00:00,0 days 00:15:00
2024-01-01 03:15:00,,,,,,,,2024-01-01 09:15:00,2024-01-01 09:15:00,2024-01-01 03:15:00,1704100500.0,1.0,43.156,-90.717,-3.864004,100.0,0.0,0.0,n,-6.236343,0.0,0.0,1001.0,68.0,2.1,1026.0,0.0,77.9,-46.3,0.0,-1.1,0.0,16.0,804.0,320.0,4.3,2.1,2024-01-01 03:15:00,0 days 00:15:00
2024-01-01 03:30:00,,,,,,,,2024-01-01 09:30:00,2024-01-01 09:30:00,2024-01-01 03:30:00,1704101400.0,1.0,43.156,-90.717,-3.864004,100.0,0.0,0.0,n,-6.236343,0.0,0.0,1001.0,68.0,2.1,1026.0,0.0,80.8,-43.6,0.0,-1.1,0.0,16.0,804.0,325.0,4.2,2.1,2024-01-01 03:30:00,0 days 00:15:00
2024-01-01 03:45:00,,,,,,,,2024-01-01 09:45:00,2024-01-01 09:45:00,2024-01-01 03:45:00,1704102300.0,1.0,43.156,-90.717,-3.864004,100.0,0.0,0.0,n,-6.236343,0.0,0.0,1001.0,68.0,2.1,1026.0,0.0,83.8,-40.9,0.0,-1.1,0.0,16.0,804.0,330.0,4.1,2.1,2024-01-01 03:45:00,0 days 00:15:00
2024-01-01 04:00:00,,,,,,,,2024-01-01 10:00:00,2024-01-01 10:00:00,2024-01-01 04:00:00,1704103200.0,1.0,43.156,-90.717,-3.864004,100.0,0.0,0.0,n,-6.236343,0.0,0.0,1001.0,68.0,2.1,1026.0,0.0,86.8,-38.2,0.0,-1.1,0.0,16.0,804.0,330.0,4.0,2.1,2024-01-01 04:00:00,0 days 00:15:00
2024-01-01 04:15:00,,,,,,,,2024-01-01 10:15:00,2024-01-01 10:15:00,2024-01-01 04:15:00,1704104100.0,1.0,43.156,-90.717,-4.039364,100.0,0.0,0.0,n,-6.1897697,0.0,0.0,1001.0,69.0,2.1,1026.0,0.0,89.3,-35.5,0.0,-1.25,0.0,16.0,804.0,335.0,3.9,2.1,2024-01-01 04:15:00,0 days 00:15:00
2024-01-01 04:30:00,,,,,,,,2024-01-01 10:30:00,2024-01-01 10:30:00,2024-01-01 04:30:00,1704105000.0,1.0,43.156,-90.717,-4.2147236,100.0,0.0,0.0,n,-6.1460996,0.0,0.0,1001.0,70.0,2.1,1026.0,0.0,91.8,-32.7,0.0,-1.4,0.0,16.0,804.0,340.0,3.8,2.1,2024-01-01 04:30:00,0 days 00:15:00
2024-01-01 04:45:00,,,,,,,,2024-01-01 10:45:00,2024-01-01 10:45:00,2024-01-01 04:45:00,1704105900.0,1.0,43.156,-90.717,-4.3900833,100.0,0.0,0.0,n,-6.1052585,0.0,0.0,1001.0,71.0,2.1,1026.0,0.0,94.4,-30.0,0.0,-1.55,0.0,16.0,804.0,345.0,3.7,2.1,2024-01-01 04:45:00,0 days 00:15:00
2024-01-01 05:00:00,,,,,,,,2024-01-01 11:00:00,2024-01-01 11:00:00,2024-01-01 05:00:00,1704106800.0,1.0,43.156,-90.717,-4.565443,100.0,0.0,0.0,n,-6.2495193,0.0,0.0,1001.0,71.0,2.1,1027.0,0.0,96.9,-27.3,0.0,-1.7,0.0,16.0,804.0,350.0,3.6,2.1,2024-01-01 05:00:00,0 days 00:15:00
2024-01-01 05:15:00,,,,,,,,2024-01-01 11:15:00,2024-01-01 11:15:00,2024-01-01 05:15:00,1704107700.0,1.0,43.156,-90.717,-4.854887,100.0,0.0,0.0,n,-6.3649306,0.0,0.0,1001.0,71.0,2.1,1027.0,0.0,99.2,-24.6,0.0,-1.82,0.0,16.0,804.0,345.0,3.5,2.22,2024-01-01 05:15:00,0 days 00:15:00
2024-01-01 05:30:00,,,,,,,,2024-01-01 11:30:00,2024-01-01 11:30:00,2024-01-01 05:30:00,1704108600.0,1.0,43.156,-90.717,-5.1622868,100.0,0.0,0.0,n,-6.4899626,0.0,0.0,1001.0,71.0,2.1,1027.0,0.0,101.6,-21.9,0.0,-1.95,0.0,16.0,804.0,340.0,3.4,2.35,2024-01-01 05:30:00,0 days 00:15:00
2024-01-01 05:45:00,,,,,,,,2024-01-01 11:45:00,2024-01-01 11:45:00,2024-01-01 05:45:00,1704109500.0,1.0,43.156,-90.717,-5.440924,100.0,0.0,0.0,n,-6.6053786,0.0,0.0,1001.0,71.0,2.1,1027.0,0.0,103.9,-19.2,0.0,-2.07,0.0,16.0,804.0,335.0,3.3,2.47,2024-01-01 05:45:00,0 days 00:15:00
2024-01-01 06:00:00,,,,,,,,2024-01-01 12:00:00,2024-01-01 12:00:00,2024-01-01 06:00:00,1704110400.0,1.0,43.156,-90.717,-5.7377853,100.0,0.0,0.0,n,-6.7304153,0.0,0.0,1001.0,71.0,2.1,1027.0,0.0,106.3,-16.6,0.0,-2.2,0.0,16.0,804.0,330.0,3.2,2.6,2024-01-01 06:00:00,0 days 00:15:00
2024-01-01 06:15:00,,,,,,,,2024-01-01 12:15:00,2024-01-01 12:15:00,2024-01-01 06:15:00,1704111300.0,1.0,43.156,-90.717,-5.421684,100.0,0.0,0.0,n,-6.7304153,0.0,0.0,1001.0,71.0,2.1,1027.0,0.0,108.7,-14.0,0.0,-2.2,0.0,16.0,804.0,250.0,3.2,2.32,2024-01-01 06:15:00,0 days 00:15:00
2024-01-01 06:30:00,,-6.085256080072554,-6.085256080072554,-6.085256080072554,82.93987607330581,90.0,6.085256080072537,2024-01-01 12:30:00,2024-01-01 12:30:00,2024-01-01 06:30:00,1704112200.0,1.0,43.156,-90.717,-5.0717316,100.0,0.0,0.0,n,-6.7304153,0.0,0.0,1001.0,71.0,2.1,1027.0,0.0,111.0,-11.5,0.0,-2.2,0.0,16.0,804.0,170.0,3.2,2.04,2024-01-01 06:30:00,0 days 00:15:00
2024-01-01 06:45:00,,-13.230090465060272,-13.230090465060272,-13.230090465060272,75.26524267994965,90.00000225887274,13.23009046506028,2024-01-01 12:45:00,2024-01-01 12:45:00,2024-01-01 06:45:00,1704113100.0,1.0,43.156,-90.717,-4.693719,100.0,0.0,0.0,n,-6.7304153,0.0,0.0,1002.0,71.0,2.1,1027.0,0.0,113.4,-8.9,0.0,-2.2,0.0,16.0,804.0,90.0,3.2,1.77,2024-01-01 06:45:00,0 days 00:15:00
2024-01-01 07:00:00,,-21.463023881993756,-21.463023881993756,-21.463023881993756,67.39863168879236,90.0,21.46302388199375,2024-01-01 13:00:00,2024-01-01 13:00:00,2024-01-01 07:00:00,1704114000.0,1.0,43.156,-90.717,-4.263722,100.0,0.0,0.0,n,-6.7304153,0.0,0.0,1002.0,71.0,2.1,1027.0,0.0,115.8,-6.4,0.0,-2.2,0.0,16.0,804.0,10.0,3.2,1.5,2024-01-01 07:00:00,0 days 00:15:00
2024-01-01 07:15:00,,-31.604007067242947,-31.604007067242947,-31.604007067242947,59.327788939337026,90.0,31.604007067242947,2024-01-01 13:15:00,2024-01-01 13:15:00,2024-01-01 07:15:00,1704114900.0,1.0,43.156,-90.717,-4.8813567,100.0,6.0,49.0,d,-6.5488296,7.0,0.0,1002.0,72.0,2.1,1027.0,0.0,118.3,-4.0,7.0,-2.2,0.0,16.0,804.0,80.0,3.2,1.9,2024-01-01 07:15:00,0 days 00:15:00
2024-01-01 07:30:00,,-46.42020793846129,-46.42020793846129,-46.42020793846129,50.91321879607467,90.0,46.42020793846128,2024-01-01 13:30:00,2024-01-01 13:30:00,2024-01-01 07:30:00,1704115800.0,1.0,43.156,-90.717,-5.385942,100.0,13.0,99.0,d,-6.5488296,13.0,0.0,1002.0,72.0,2.1,1027.0,0.0,120.8,-1.7,14.0,-2.2,0.0,16.0,804.0,150.0,3.2,2.29,2024-01-01 07:30:00,0 days 00:15:00
2024-01-01 07:45:00,,-60.0,-60.0,-60.0,47.43079617532197,90.0,59.99999999999999,2024-01-01 13:45:00,2024-01-01 13:45:00,2024-01-01 07:45:00,1704116700.0,1.0,43.156,-90.717,-5.843761,100.0,19.0,148.0,d,-6.3694677,20.0,0.0,1002.0,73.0,2.1,1027.0,0.0,123.4,0.7,21.0,-2.2,0.4,16.0,804.0,220.0,3.2,2.7,2024-01-01 07:45:00,0 days 00:15:00
2024-01-01 08:00:00,,-60.0,-60.0,-60.0,49.142748686942554,90.0,59.99999999999999,2024-01-01 14:00:00,2024-01-01 14:00:00,2024-01-01 08:00:00,1704117600.0,1.0,43.156,-90.717,-6.2371936,100.0,26.0,197.0,d,-6.1922736,27.0,0.0,1002.0,74.0,2.1,1027.0,0.0,125.9,3.0,29.0,-2.2,0.4,16.0,804.0,290.0,3.2,3.1,2024-01-01 08:00:00,0 days 00:15:00
2024-01-01 08:15:00,,-60.0,-60.0,-60.0,51.058045565453455,90.0,59.99999999999999,2024-01-01 14:15:00,2024-01-01 14:15:00,2024-01-01 08:15:00,1704118500.0,1.0,43.156,-90.717,-6.1142592,100.0,34.0,280.0,d,-6.3694677,58.0,0.0,1002.0,73.0,2.1,1027.0,0.0,128.7,5.1,40.0,-2.2,0.4,16.0,804.0,290.0,3.6,2.97,2024-01-01 08:15:00,0 days 00:15:00
2024-01-01 08:30:00,,-60.0,-60.0,-60.0,53.15506983196103,90.0,59.99999999999999,2024-01-01 14:30:00,2024-01-01 14:30:00,2024-01-01 08:30:00,1704119400.0,1.0,43.156,-90.717,-5.9967017,100.0,42.0,363.0,d,-6.5488296,90.0,0.0,1002.0,72.0,2.1,1028.0,0.0,131.5,7.1,51.0,-2.2,0.4,16.0,804.0,295.0,4.0,2.85,2024-01-01 08:30:00,0 days 00:15:00
2024-01-01 08:45:00,,-55.55791384483167,-55.55791384483167,-55.55791384483167,55.29424689954703,90.0,55.55791384483167,2024-01-01 14:45:00,2024-01-01 14:45:00,2024-01-01 08:45:00,1704120300.0,1.0,43.156,-90.717,-5.864559,100.0,50.0,445.0,d,-6.5488296,121.0,0.0,1002.0,72.0,2.1,1028.0,0.0,134.3,9.2,62.0,-2.2,0.4,16.0,804.0,300.0,4.4,2.72,2024-01-01 08:45:00,0 days 00:15:00
2024-01-01 09:00:00,,-50.51540352962405,-50.51540352962405,-50.51540352962405,57.31290120319622,90.0,50.51540352962405,2024-01-01 15:00:00,2024-01-01 15:00:00,2024-01-01 09:00:00,1704121200.0,1.0,43.156,-90.717,-5.7377853,100.0,58.0,528.0,d,-6.7304153,153.0,0.0,1002.0,71.0,2.1,1028.0,0.0,137.1,11.2,73.0,-2.2,0.4,16.0,804.0,300.0,4.8,2.6,2024-01-01 09:00:00,0 days 00:15:00
2024-01-01 09:15:00,,-45.005827836910775,-45.005827836910775,-45.005827836910775,59.1834372840404,90.00000085377364,45.00582783691078,2024-01-01 15:15:00,2024-01-01 15:15:00,2024-01-01 09:15:00,1704122100.0,1.0,43.156,-90.717,-5.7377853,100.0,63.0,562.0,d,-6.7304153,182.0,0.0,1002.0,71.0,2.1,1028.0,0.0,140.2,12.8,81.0,-2.2,0.4,16.0,804.0,300.0,4.9,2.6,2024-01-01 09:15:00,0 days 00:15:00
2024-01-01 09:30:00,,-38.98375730740388,-38.98375730740388,-38.98375730740388,60.87401498656055,90.00000120741826,38.983757307403884,2024-01-01 15:30:00,2024-01-01 15:30:00,2024-01-01 09:30:00,1704123000.0,1.0,43.156,-90.717,-5.7377853,100.0,67.0,596.0,d,-6.7304153,211.0,0.0,1002.0,71.0,2.1,1028.0,0.0,143.4,14.5,88.0,-2.2,0.5,16.0,804.0,300.0,5.0,2.6,2024-01-01 09:30:00,0 days 00:15:00
2024-01-01 09:45:00,,-32.420731384072425,-32.420731384072425,-32.420731384072425,62.348698728509184,90.00000120741826,32.42073138407243,2024-01-01 15:45:00,2024-01-01 15:45:00,2024-01-01 09:45:00,1704123900.0,1.0,43.156,-90.717,-5.7377853,100.0,71.0,630.0,d,-6.7304153,241.0,0.0,1002.0,71.0,2.1,1028.0,0.0,146.5,16.1,95.0,-2.2,0.5,16.0,804.0,300.0,5.1,2.6,2024-01-01 09:45:00,0 days 00:15:00
2024-01-01 10:00:00,,-25.318749065351646,-25.318749065351646,-25.318749065351646,63.56884800693674,90.0,25.318749065351646,2024-01-01 16:00:00,2024-01-01 16:00:00,2024-01-01 10:00:00,1704124800.0,1.0,43.156,-90.717,-5.7377853,100.0,75.0,664.0,d,-6.7304153,270.0,0.0,1002.0,71.0,2.1,1028.0,0.0,149.6,17.8,102.0,-2.2,0.5,16.0,804.0,300.0,5.2,2.6,2024-01-01 10:00:00,0 days 00:15:00
2024-01-01 10:15:00,,-17.724910458557087,-17.724910458557087,-17.724910458557087,64.49589900172168,90.00000120741826,17.72491045855709,2024-01-01 16:15:00,2024-01-01 16:15:00,2024-01-01 10:15:00,1704125700.0,1.0,43.156,-90.717,-6.1142592,100.0,77.0,680.0,d,-6.7304153,290.0,0.0,1002.0,71.0,2.1,1028.0,0.0,153.1,18.8,106.0,-2.2,0.5,16.0,804.0,280.0,5.4,2.97,2024-01-01 10:15:00,0 days 00:15:00
2024-01-01 10:30:00,,-9.741898618175124,-9.741898618175124,-9.741898618175124,65.09561329974198,90.0000020913098,9.74189861817513,2024-01-01 16:30:00,2024-01-01 16:30:00,2024-01-01 10:30:00,1704126600.0,1.0,43.156,-90.717,-6.453196,100.0,79.0,695.0,d,-6.7304153,310.0,0.0,1002.0,71.0,2.1,1028.0,0.0,156.6,19.9,110.0,-2.2,0.5,16.0,804.0,265.0,5.6,3.34,2024-01-01 10:30:00,0 days 00:15:00
2024-01-01 10:45:00,,-1.5270266558583616,-1.5270266558583616,-1.5270266558583616,65.34315342898401,90.0,1.5270266558582832,2024-01-01 16:45:00,2024-01-01 16:45:00,2024-01-01 10:45:00,1704127500.0,1.0,43.156,-90.717,-6.7699113,100.0,82.0,711.0,d,-6.7304153,330.0,0.0,1003.0,71.0,2.1,1028.0,0.0,160.1,21.0,115.0,-2.2,0.6,16.0,804.0,250.0,5.8,3.72,2024-01-01 10:45:00,0 days 00:15:00
2024-01-01 11:00:00,,6.725091842998682,6.725091842998682,6.725091842998682,65.22757355160086,269.9999950954438,6.725091842998707,2024-01-01 17:00:00,2024-01-01 17:00:00,2024-01-01 11:00:00,1704128400.0,1.0,43.156,-90.717,-7.05317,100.0,84.0,727.0,d,-6.7304153,351.0,0.0,1003.0,71.0,2.1,1028.0,0.0,163.6,22.1,119.0,-2.2,0.6,16.0,804.0,230.0,6.0,4.09,2024-01-01 11:00:00,0 days 00:15:00
2024-01-01 11:15:00,,14.813506709551099,14.813506709551099,14.813506709551099,64.75402294257493,270.0,14.813506709551088,2024-01-01 17:15:00,2024-01-01 17:15:00,2024-01-01 11:15:00,1704129300.0,1.0,43.156,-90.717,-7.237774,100.0,85.0,732.0,d,-6.8746915,359.0,0.0,1002.0,71.0,2.1,1028.0,0.0,167.3,22.5,121.0,-2.35,0.6,16.0,804.0,230.0,6.2,4.09,2024-01-01 11:15:00,0 days 00:15:00
2024-01-01 11:30:00,,22.564393973775513,22.564393973775513,22.564393973775513,63.942686705108315,270.0,22.56439397377551,2024-01-01 17:30:00,2024-01-01 17:30:00,2024-01-01 11:30:00,1704130200.0,1.0,43.156,-90.717,-7.4223785,100.0,85.0,738.0,d,-7.0189714,366.0,0.0,1002.0,71.0,2.1,1028.0,0.0,171.0,23.0,122.0,-2.5,0.6,16.0,804.0,235.0,6.4,4.09,2024-01-01 11:30:00,0 days 00:15:00
2024-01-01 11:45:00,,29.85419208249166,29.85419208249166,29.85419208249166,62.82495668480138,269.9999987925817,29.854192082491668,2024-01-01 17:45:00,2024-01-01 17:45:00,2024-01-01 11:45:00,1704131100.0,1.0,43.156,-90.717,-7.606983,100.0,86.0,743.0,d,-7.163255,374.0,0.0,1002.0,71.0,2.1,1028.0,0.0,174.7,23.4,123.0,-2.65,0.6,16.0,804.0,240.0,6.6,4.09,2024-01-01 11:45:00,0 days 00:15:00
2024-01-01 12:00:00,,36.61626994422145,36.61626994422145,36.61626994422145,61.438368952537964,270.0,36.61626994422144,2024-01-01 18:00:00,2024-01-01 18:00:00,2024-01-01 12:00:00,1704132000.0,1.0,43.156,-90.717,-7.791587,100.0,87.0,748.0,d,-7.3075423,382.0,0.0,1002.0,71.0,2.1,1028.0,0.0,178.5,23.8,125.0,-2.8,0.6,16.0,804.0,240.0,6.8,4.09,2024-01-01 12:00:00,0 days 00:15:00
2024-01-01 12:15:00,,42.83377941193422,42.83377941193422,42.83377941193422,59.82193140744773,270.0,42.83377941193422,2024-01-01 18:15:00,2024-01-01 18:15:00,2024-01-01 12:15:00,1704132900.0,1.0,43.156,-90.717,-7.319597,100.0,86.0,745.0,d,-7.163255,377.0,0.0,1002.0,71.0,2.1,1027.0,0.0,182.2,23.5,124.0,-2.65,0.6,16.0,804.0,230.0,6.8,3.72,2024-01-01 12:15:00,0 days 00:15:00
2024-01-01 12:30:00,,48.52575967492733,48.52575967492733,48.52575967492733,58.01279079948311,270.0,48.52575967492733,2024-01-01 18:30:00,2024-01-01 18:30:00,2024-01-01 12:30:00,1704133800.0,1.0,43.156,-90.717,-6.816576,100.0,86.0,741.0,d,-7.0189714,372.0,0.0,1002.0,71.0,2.1,1027.0,0.0,185.9,23.3,123.0,-2.5,0.6,16.0,804.0,225.0,6.8,3.34,2024-01-01 12:30:00,0 days 00:15:00
2024-01-01 12:45:00,,53.7328089771107,53.7328089771107,53.7328089771107,56.044367255779896,270.0,53.7328089771107,2024-01-01 18:45:00,2024-01-01 18:45:00,2024-01-01 12:45:00,1704134700.0,1.0,43.156,-90.717,-6.2943025,100.0,85.0,738.0,d,-6.8746915,367.0,0.0,1001.0,71.0,2.1,1027.0,0.0,189.7,23.0,122.0,-2.35,0.6,16.0,804.0,220.0,6.8,2.97,2024-01-01 12:45:00,0 days 00:15:00
2024-01-01 13:00:00,,58.50567080776513,58.50567080776513,58.50567080776513,53.945658082789635,270.0,58.50567080776513,2024-01-01 19:00:00,2024-01-01 19:00:00,2024-01-01 13:00:00,1704135600.0,1.0,43.156,-90.717,-5.7377853,100.0,85.0,735.0,d,-6.7304153,361.0,0.0,1001.0,71.0,2.1,1027.0,0.0,193.4,22.7,121.0,-2.2,0.6,16.0,804.0,210.0,6.8,2.6,2024-01-01 13:00:00,0 days 00:15:00
2024-01-01 13:15:00,,60.0,60.0,60.0,51.799021805488685,270.0,59.99999999999999,2024-01-01 19:15:00,2024-01-01 19:15:00,2024-01-01 13:15:00,1704136500.0,1.0,43.156,-90.717,-5.864559,100.0,83.0,721.0,d,-6.914285,344.0,0.0,1001.0,70.0,2.1,1027.0,0.0,197.0,21.7,117.0,-2.2,0.6,16.0,804.0,215.0,6.9,2.72,2024-01-01 13:15:00,0 days 00:15:00
2024-01-01 13:30:00,,60.0,60.0,60.0,49.812087168541055,270.0,59.99999999999999,2024-01-01 19:30:00,2024-01-01 19:30:00,2024-01-01 13:30:00,1704137400.0,1.0,43.156,-90.717,-5.9967017,100.0,81.0,708.0,d,-7.1005015,326.0,0.0,1001.0,69.0,2.1,1027.0,0.0,200.5,20.8,114.0,-2.2,0.6,16.0,804.0,220.0,7.0,2.85,2024-01-01 13:30:00,0 days 00:15:00
2024-01-01 13:45:00,,60.0,60.0,60.0,48.02032523859924,270.0,59.99999999999999,2024-01-01 19:45:00,2024-01-01 19:45:00,2024-01-01 13:45:00,1704138300.0,1.0,43.156,-90.717,-6.1142592,100.0,79.0,695.0,d,-7.1005015,308.0,0.0,1001.0,69.0,2.1,1027.0,0.0,204.1,19.8,110.0,-2.2,0.5,16.0,804.0,225.0,7.1,2.97,2024-01-01 13:45:00,0 days 00:15:00
2024-01-01 14:00:00,,55.83348019099607,55.83348019099607,55.83348019099607,47.585884746756996,270.0,55.83348019099607,2024-01-01 20:00:00,2024-01-01 20:00:00,2024-01-01 14:00:00,1704139200.0,1.0,43.156,-90.717,-6.2371936,100.0,77.0,681.0,d,-7.289129,290.0,0.0,1001.0,68.0,2.1,1027.0,0.0,207.6,18.9,106.0,-2.2,0.5,16.0,804.0,230.0,7.2,3.1,2024-01-01 14:00:00,0 days 00:15:00
2024-01-01 14:15:00,,36.31975299511361,36.31975299511361,36.31975299511361,56.192658410455635,269.9999987925817,36.31975299511362,2024-01-01 20:15:00,2024-01-01 20:15:00,2024-01-01 14:15:00,1704140100.0,1.0,43.156,-90.717,-6.5648046,100.0,74.0,652.0,d,-7.480235,263.0,0.0,1001.0,67.0,2.1,1027.0,0.0,210.8,17.3,100.0,-2.2,0.5,16.0,804.0,240.0,7.1,3.47,2024-01-01 14:15:00,0 days 00:15:00
2024-01-01 14:30:00,,24.985598076706218,24.985598076706218,24.985598076706218,64.37112340736283,270.0,24.985598076706214,2024-01-01 20:30:00,2024-01-01 20:30:00,2024-01-01 14:30:00,1704141000.0,1.0,43.156,-90.717,-6.864276,100.0,70.0,623.0,d,-7.480235,235.0,0.0,1001.0,67.0,2.1,1027.0,0.0,214.0,15.8,94.0,-2.2,0.5,16.0,804.0,255.0,7.0,3.84,2024-01-01 14:30:00,0 days 00:15:00
2024-01-01 14:45:00,,16.183917583425043,16.183917583425043,16.183917583425043,72.3052866150378,270.0,16.183917583425043,2024-01-01 20:45:00,2024-01-01 20:45:00,2024-01-01 14:45:00,1704141900.0,1.0,43.156,-90.717,-7.1475897,100.0,66.0,594.0,d,-7.673891,207.0,0.0,1001.0,66.0,2.1,1027.0,0.0,217.3,14.3,87.0,-2.2,0.5,16.0,804.0,270.0,6.9,4.22,2024-01-01 14:45:00,0 days 00:15:00
2024-01-01 15:00:00,,8.681409458658408,8.681409458658408,8.681409458658408,80.06314118769971,270.0,8.681409458658402,2024-01-01 21:00:00,2024-01-01 21:00:00,2024-01-01 15:00:00,1704142800.0,1.0,43.156,-90.717,-7.403552,100.0,63.0,566.0,d,-7.8701696,179.0,0.0,1001.0,65.0,2.1,1027.0,0.0,220.5,12.7,81.0,-2.2,0.4,16.0,804.0,280.0,6.8,4.59,2024-01-01 15:00:00,0 days 00:15:00
