timestamp_local,apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time
2024-04-26 05:15:00,85.49475551478089,85.671135091819,4.505244485219106,4.328864908181008,75.32228182262122,2.2821982506720815
2024-04-26 05:30:00,82.85361868746219,82.97462402715438,7.146381312537814,7.0253759728456275,77.7841691503429,2.283854717410577
2024-04-26 05:45:00,80.16219870352757,80.25302221953892,9.837801296472435,9.746977780461084,80.23219366560585,2.285510265304765
2024-04-26 06:00:00,77.43931166369694,77.51137561948185,12.560688336303054,12.488624380518145,82.67715841364804,2.2871648941581952
2024-04-26 06:15:00,74.695325361126,74.75465855923086,15.304674638874008,15.245341440769142,85.13035407448092,2.288818603621621
2024-04-26 06:30:00,71.93771302110176,71.9878525250803,18.062286978898236,18.012147474919704,87.60371554174833,2.29047139348404
2024-04-26 06:45:00,69.17284667934938,69.21603342042222,20.827153320650623,20.78396657957778,90.11000642415274,2.292123263592657
2024-04-26 07:00:00,66.40673020318236,66.44446892952269,23.59326979681764,23.55553107047732,92.66303561163448,2.293774213445431
2024-04-26 07:15:00,63.645380067304885,63.67872827304187,26.354619932695115,26.32127172695813,95.27791061440547,2.2954242430860177
2024-04-26 07:30:00,60.89508209411721,60.9248108113964,29.104917905882793,29.0751891886036,97.97132925138078,2.297073352128791
2024-04-26 07:45:00,58.16260866126744,58.18929753962601,31.837391338732562,31.81070246037399,100.7619129935324,2.2987215402827132
2024-04-26 08:00:00,55.45543414456376,55.4795305575287,34.54456585543624,34.5204694424713,103.6705822880582,2.300368807329505
2024-04-26 08:15:00,52.78197253265037,52.80382991776164,37.21802746734963,37.19617008223836,106.72096431030639,2.3020151531382
2024-04-26 08:30:00,50.151850927941695,50.171754602672394,39.848149072058305,39.828245397327606,109.9398143941375,2.3036605773086194
2024-04-26 08:45:00,47.57622918201248,47.594414331898186,42.42377081798752,42.405585668101814,113.35741110305719,2.3053050796152093
2024-04-26 09:00:00,45.068175489147805,45.0848401238388,44.931824510852195,44.9151598761612,117.00784477896457,2.306948659927002
2024-04-26 09:15:00,42.643097941544355,42.658412545345826,47.356902058455645,47.341587454654174,120.92906490416755,2.3085913178147166
2024-04-26 09:30:00,40.319219424311065,40.33333440168012,49.680780575688935,49.66666559831988,125.16246536989507,2.3102330531692132
2024-04-26 09:45:00,38.11806237119447,38.1311140042205,51.88193762880553,51.8688859957795,129.75166386564615,2.3118738657649374
2024-04-26 10:00:00,36.06486624577029,36.0769816266189,53.93513375422971,53.9230183733811,134.740000085365,2.3135137552089873
2024-04-26 10:15:00,34.18879924191947,34.20010045704402,55.81120075808053,55.79989954295598,140.16618061968654,2.315152721355844
2024-04-26 10:30:00,32.522748730293536,32.533356417155396,57.477251269706464,57.466643582844604,146.05756219484704,2.3167907639799523
2024-04-26 10:45:00,31.102398597911744,31.112434848125687,58.897601402088256,58.88756515187431,152.4210300973666,2.3184278827393427
2024-04-26 11:00:00,29.964294618450218,29.973885071544515,60.03570538154978,60.026114928455485,159.23252298839475,2.3200640774230123
2024-04-26 11:15:00,29.14275430161939,29.152029198896372,60.85724569838061,60.84797080110363,166.42795450355334,2.321699347914546
2024-04-26 11:30:00,28.66586532109764,28.674959330188138,61.33413467890236,61.32504066981186,173.89986744435282,2.3233336937628337
2024-04-26 11:45:00,28.551375408665066,28.56042623368169,61.448624591334934,61.43957376631831,181.5040157524958,2.324967114800529
2024-04-26 12:00:00,28.80369460635049,28.812840726758104,61.19630539364951,61.187159273241896,189.076840762918,2.326599610874837
2024-04-26 12:15:00,29.41309980609568,29.422477985362967,60.58690019390432,60.57752201463703,196.45947163255724,2.328231181600131
2024-04-26 12:30:00,30.35745649214502,30.367199783855867,59.64254350785498,59.63280021614413,203.52009676776782,2.3298618267581332
2024-04-26 12:45:00,31.605789959362596,31.61602675502852,58.394210040637404,58.38397324497148,210.16752440185553,2.331491546217876
2024-04-26 13:00:00,33.122483526464414,33.13333785642517,56.877516473535586,56.86666214357483,216.35364157675423,2.3331203396082856
2024-04-26 13:15:00,34.87099825286617,34.88259125842392,55.12900174713383,55.11740874157608,222.0673391287639,2.3347482066892553
2024-04-26 13:30:00,36.81652707628551,36.82897942958231,53.18347292371449,53.17102057041769,227.3244601955659,2.33637514734437
2024-04-26 13:45:00,38.92751484792409,38.94094990640159,51.07248515207591,51.05905009359841,232.1576140188733,2.3380011611588998
2024-04-26 14:00:00,41.176273842167156,41.19082142694442,48.823726157832844,48.80917857305558,236.60791920709948,2.339626247950946
2024-04-26 14:15:00,43.5390020444854,43.5548028693484,46.4609979555146,46.4451971306516,240.7192225511845,2.3412504075822653
2024-04-26 14:30:00,45.9954714093718,46.01268233603831,44.0045285906282,43.98731766396169,244.5345140263621,2.342873639645404
2024-04-26 14:45:00,48.52857308590161,48.54737354526098,41.47142691409839,41.45262645473902,248.09397619541068,2.344495943900256
2024-04-26 15:00:00,51.1238294635768,51.144429585333896,38.8761705364232,38.855570414666104,251.43411686396342,2.346117320303165
2024-04-26 15:15:00,53.76893224562584,53.791583529289845,36.23106775437416,36.208416470710155,254.58756159638665,2.347737768373918
2024-04-26 15:30:00,56.45333249036906,56.478342304795326,33.54666750963094,33.521657695204674,257.5832144916999,2.3493572879669955
2024-04-26 15:45:00,59.167886338427536,59.19563828686506,30.832113661572464,30.804361713134934,260.44659866569475,2.350975878944155
2024-04-26 16:00:00,61.904553290424204,61.93553677969149,28.095446709575793,28.064463220308507,263.2002672243875,2.3525935408397345
2024-04-26 16:15:00,64.65613898628395,64.69099369309623,25.34386101371605,25.30900630690377,265.8642239006765,2.354210273530043
2024-04-26 16:30:00,67.41606787668962,67.45565326268965,22.583932123310376,22.54434673731035,268.4563192803903,2.355826076862286
2024-04-26 16:45:00,70.17817025064264,70.22367921221525,19.821829749357367,19.776320787784755,270.9926096721429,2.357440950378077
2024-04-26 17:00:00,72.93645882375617,72.98961366841151,17.063541176243834,17.01038633158849,273.48767517558224,2.3590548939828295
2024-04-26 17:15:00,75.68484266273141,75.74825581028394,14.315157337268591,14.251744189716058,275.9548955506393,2.3606679074800923
2024-04-26 17:30:00,78.4166619841011,78.49455657723178,11.583338015898907,11.505443422768218,278.40668794858726,2.3622799904478597
2024-04-26 17:45:00,81.12371582863062,81.2235266562393,8.87628417136938,8.7764733437607,280.8547111551709,2.363891142747889
2024-04-26 18:00:00,83.79368080761213,83.93015239899457,6.206319192387861,6.069847601005434,283.31003788681346,2.3655013642273843
2024-04-26 18:15:00,86.4014259678549,86.60931835083622,3.5985740321450983,3.3906816491637777,285.78329899713157,2.367110654457065
2024-04-26 18:30:00,88.87299833742817,89.25573559890128,1.1270016625718267,0.7442644010987233,288.28480248583,2.3687190132695832
2024-04-26 18:45:00,91.86387243926245,91.86387243926245,-1.86387243926245,-1.86387243926245,290.8246261364242,2.3703264405266964
2024-04-26 19:00:00,94.42788770244681,94.42788770244681,-4.427887702446815,-4.427887702446815,293.4126843004858,2.3719329358136747
2024-04-26 19:15:00,96.94156753782302,96.94156753782302,-6.9415675378230155,-6.9415675378230155,296.0587681111862,2.373538498963171
2024-04-26 19:30:00,99.39826397375656,99.39826397375656,-9.39826397375656,-9.39826397375656,298.77255393577565,2.3751431298369425
2024-04-26 19:45:00,101.79083751587306,101.79083751587306,-11.790837515873063,-11.790837515873063,301.5635764783016,2.3767468280275352
