Timestamp (Local),Timestamp (UTC),Timestamp (Local),Unix Timestamp,Location ID,Latitude,Longitude,Apparent Temperature (C),Clouds,DHI (W/m^2),DNI (W/m^2),Day / Night,Dew Point (C),GHI (W/m^2),Precipitation Rate (mm/hr),Pressure (mb),Relative Humidity (%),Revision Status,SLP (mb),Snowfall Rate (mm/hr),Solar Azimuth Angle (Deg),Solar Elevation Angle (Deg),Solar Radiation (W/m^2),Temperature (C),UV Index,Visibility (KM),Weather Code,Wind Dir (Deg),Wind Gust Speed (m/s),Wind Speed (m/s),Timestamp (Local
2024-01-01 00:00:00,2024-01-01 06:00:00,2024-01-01 00:00:00,1704088800,1,43.156,-90.717,-1.7549161,100,0.0,0.0,n,-6.183565,0.0,0.0,999.0,63,2.1,1025.0,0.0,356.0,-69.8,0.0,0.0,0.0,16.0,804,10,4.8,1.5,2024-01-01 00:00:00
2024-01-01 00:15:00,2024-01-01 06:15:00,2024-01-01 00:15:00,1704089700,1,43.156,-90.717,-2.502605,100,0.0,0.0,n,-6.1206493,0.0,0.0,999.0,64,2.1,1025.0,0.0,275.4,-69.1,0.0,-0.15,0.0,16.0,804,90,4.8,1.9,2024-01-01 00:15:00
2024-01-01 00:30:00,2024-01-01 06:30:00,2024-01-01 00:30:00,1704090600,1,43.156,-90.717,-3.1501997,100,0.0,0.0,n,-5.861678,0.0,0.0,999.0,66,2.1,1025.0,0.0,194.7,-68.4,0.0,-0.3,0.0,16.0,804,170,4.8,2.29,2024-01-01 00:30:00
2024-01-01 00:45:00,2024-01-01 06:45:00,2024-01-01 00:45:00,1704091500,1,43.156,-90.717,-3.746665,100,0.0,0.0,n,-5.798688,0.0,0.0,1000.0,67,2.1,1025.0,0.0,114.0,-67.7,0.0,-0.44,0.0,16.0,804,250,4.8,2.7,2024-01-01 00:45:00
2024-01-01 01:00:00,2024-01-01 07:00:00,2024-01-01 01:00:00,1704092400,1,43.156,-90.717,-4.310358,100,0.0,0.0,n,-5.757874,0.0,0.0,1000.0,68,2.1,1025.0,0.0,33.4,-67.0,0.0,-0.6,0.0,16.0,804,330,4.8,3.1,2024-01-01 01:00:00
2024-01-01 01:15:00,2024-01-01 07:15:00,2024-01-01 01:15:00,1704093300,1,43.156,-90.717,-4.337828,100,0.0,0.0,n,-5.8727026,0.0,0.0,1000.0,68,2.1,1025.0,0.0,39.7,-65.0,0.0,-0.72,0.0,16.0,804,330,4.8,2.97,2024-01-01 01:15:00
2024-01-01 01:30:00,2024-01-01 07:30:00,2024-01-01 01:30:00,1704094200,1,43.156,-90.717,-4.381448,100,0.0,0.0,n,-6.1903615,0.0,0.0,1000.0,67,2.1,1025.0,0.0,46.0,-63.0,0.0,-0.85,0.0,16.0,804,335,4.8,2.85,2024-01-01 01:30:00
2024-01-01 01:45:00,2024-01-01 07:45:00,2024-01-01 01:45:00,1704095100,1,43.156,-90.717,-4.3981466,100,0.0,0.0,n,-6.5006437,0.0,0.0,1000.0,66,2.1,1025.0,0.0,52.3,-61.0,0.0,-0.97,0.0,16.0,804,340,4.8,2.72,2024-01-01 01:45:00
2024-01-01 02:00:00,2024-01-01 08:00:00,2024-01-01 02:00:00,1704096000,1,43.156,-90.717,-4.4308753,100,0.0,0.0,n,-6.822708,0.0,0.0,1000.0,65,2.1,1026.0,0.0,58.6,-59.0,0.0,-1.1,0.0,16.0,804,340,4.8,2.6,2024-01-01 02:00:00
2024-01-01 02:15:00,2024-01-01 08:15:00,2024-01-01 02:15:00,1704096900,1,43.156,-90.717,-4.292959,100,0.0,0.0,n,-6.624632,0.0,0.0,1000.0,66,2.1,1026.0,0.0,62.7,-56.5,0.0,-1.1,0.0,16.0,804,335,4.7,2.47,2024-01-01 02:15:00
2024-01-01 02:30:00,2024-01-01 08:30:00,2024-01-01 02:30:00,1704097800,1,43.156,-90.717,-4.1601295,100,0.0,0.0,n,-6.4292016,0.0,0.0,1000.0,67,2.1,1026.0,0.0,66.7,-54.0,0.0,-1.1,0.0,16.0,804,330,4.6,2.35,2024-01-01 02:30:00
2024-01-01 02:45:00,2024-01-01 08:45:00,2024-01-01 02:45:00,1704098700,1,43.156,-90.717,-4.009639,100,0.0,0.0,n,-6.236343,0.0,0.0,1000.0,68,2.1,1026.0,0.0,70.8,-51.5,0.0,-1.1,0.0,16.0,804,325,4.5,2.22,2024-01-01 02:45:00
2024-01-01 03:00:00,2024-01-01 09:00:00,2024-01-01 03:00:00,1704099600,1,43.156,-90.717,-3.864004,100,0.0,0.0,n,-6.236343,0.0,0.0,1001.0,68,2.1,1026.0,0.0,74.9,-49.0,0.0,-1.1,0.0,16.0,804,320,4.4,2.1,2024-01-01 03:00:00
2024-01-01 03:15:00,2024-01-01 09:15:00,2024-01-01 03:15:00,1704100500,1,43.156,-90.717,-3.864004,100,0.0,0.0,n,-6.236343,0.0,0.0,1001.0,68,2.1,1026.0,0.0,77.9,-46.3,0.0,-1.1,0.0,16.0,804,320,4.3,2.1,2024-01-01 03:15:00
2024-01-01 03:30:00,2024-01-01 09:30:00,2024-01-01 03:30:00,1704101400,1,43.156,-90.717,-3.864004,100,0.0,0.0,n,-6.236343,0.0,0.0,1001.0,68,2.1,1026.0,0.0,80.8,-43.6,0.0,-1.1,0.0,16.0,804,325,4.2,2.1,2024-01-01 03:30:00
2024-01-01 03:45:00,2024-01-01 09:45:00,2024-01-01 03:45:00,1704102300,1,43.156,-90.717,-3.864004,100,0.0,0.0,n,-6.236343,0.0,0.0,1001.0,68,2.1,1026.0,0.0,83.8,-40.9,0.0,-1.1,0.0,16.0,804,330,4.1,2.1,2024-01-01 03:45:00
2024-01-01 04:00:00,2024-01-01 10:00:00,2024-01-01 04:00:00,1704103200,1,43.156,-90.717,-3.864004,100,0.0,0.0,n,-6.236343,0.0,0.0,1001.0,68,2.1,1026.0,0.0,86.8,-38.2,0.0,-1.1,0.0,16.0,804,330,4.0,2.1,2024-01-01 04:00:00
2024-01-01 04:15:00,2024-01-01 10:15:00,2024-01-01 04:15:00,1704104100,1,43.156,-90.717,-4.039364,100,0.0,0.0,n,-6.1897697,0.0,0.0,1001.0,69,2.1,1026.0,0.0,89.3,-35.5,0.0,-1.25,0.0,16.0,804,335,3.9,2.1,2024-01-01 04:15:00
2024-01-01 04:30:00,2024-01-01 10:30:00,2024-01-01 04:30:00,1704105000,1,43.156,-90.717,-4.2147236,100,0.0,0.0,n,-6.1460996,0.0,0.0,1001.0,70,2.1,1026.0,0.0,91.8,-32.7,0.0,-1.4,0.0,16.0,804,340,3.8,2.1,2024-01-01 04:30:00
2024-01-01 04:45:00,2024-01-01 10:45:00,2024-01-01 04:45:00,1704105900,1,43.156,-90.717,-4.3900833,100,0.0,0.0,n,-6.1052585,0.0,0.0,1001.0,71,2.1,1026.0,0.0,94.4,-30.0,0.0,-1.55,0.0,16.0,804,345,3.7,2.1,2024-01-01 04:45:00
2024-01-01 05:00:00,2024-01-01 11:00:00,2024-01-01 05:00:00,1704106800,1,43.156,-90.717,-4.565443,100,0.0,0.0,n,-6.2495193,0.0,0.0,1001.0,71,2.1,1027.0,0.0,96.9,-27.3,0.0,-1.7,0.0,16.0,804,350,3.6,2.1,2024-01-01 05:00:00
2024-01-01 05:15:00,2024-01-01 11:15:00,2024-01-01 05:15:00,1704107700,1,43.156,-90.717,-4.854887,100,0.0,0.0,n,-6.3649306,0.0,0.0,1001.0,71,2.1,1027.0,0.0,99.2,-24.6,0.0,-1.82,0.0,16.0,804,345,3.5,2.22,2024-01-01 05:15:00
2024-01-01 05:30:00,2024-01-01 11:30:00,2024-01-01 05:30:00,1704108600,1,43.156,-90.717,-5.1622868,100,0.0,0.0,n,-6.4899626,0.0,0.0,1001.0,71,2.1,1027.0,0.0,101.6,-21.9,0.0,-1.95,0.0,16.0,804,340,3.4,2.35,2024-01-01 05:30:00
2024-01-01 05:45:00,2024-01-01 11:45:00,2024-01-01 05:45:00,1704109500,1,43.156,-90.717,-5.440924,100,0.0,0.0,n,-6.6053786,0.0,0.0,1001.0,71,2.1,1027.0,0.0,103.9,-19.2,0.0,-2.07,0.0,16.0,804,335,3.3,2.47,2024-01-01 05:45:00
2024-01-01 06:00:00,2024-01-01 12:00:00,2024-01-01 06:00:00,1704110400,1,43.156,-90.717,-5.7377853,100,0.0,0.0,n,-6.7304153,0.0,0.0,1001.0,71,2.1,1027.0,0.0,106.3,-16.6,0.0,-2.2,0.0,16.0,804,330,3.2,2.6,2024-01-01 06:00:00
2024-01-01 06:15:00,2024-01-01 12:15:00,2024-01-01 06:15:00,1704111300,1,43.156,-90.717,-5.421684,100,0.0,0.0,n,-6.7304153,0.0,0.0,1001.0,71,2.1,1027.0,0.0,108.7,-14.0,0.0,-2.2,0.0,16.0,804,250,3.2,2.32,2024-01-01 06:15:00
2024-01-01 06:30:00,2024-01-01 12:30:00,2024-01-01 06:30:00,1704112200,1,43.156,-90.717,-5.0717316,100,0.0,0.0,n,-6.7304153,0.0,0.0,1001.0,71,2.1,1027.0,0.0,111.0,-11.5,0.0,-2.2,0.0,16.0,804,170,3.2,2.04,2024-01-01 06:30:00
2024-01-01 06:45:00,2024-01-01 12:45:00,2024-01-01 06:45:00,1704113100,1,43.156,-90.717,-4.693719,100,0.0,0.0,n,-6.7304153,0.0,0.0,1002.0,71,2.1,1027.0,0.0,113.4,-8.9,0.0,-2.2,0.0,16.0,804,90,3.2,1.77,2024-01-01 06:45:00
2024-01-01 07:00:00,2024-01-01 13:00:00,2024-01-01 07:00:00,1704114000,1,43.156,-90.717,-4.263722,100,0.0,0.0,n,-6.7304153,0.0,0.0,1002.0,71,2.1,1027.0,0.0,115.8,-6.4,0.0,-2.2,0.0,16.0,804,10,3.2,1.5,2024-01-01 07:00:00
2024-01-01 07:15:00,2024-01-01 13:15:00,2024-01-01 07:15:00,1704114900,1,43.156,-90.717,-4.8813567,100,6.0,49.0,d,-6.5488296,7.0,0.0,1002.0,72,2.1,1027.0,0.0,118.3,-4.0,7.0,-2.2,0.0,16.0,804,80,3.2,1.9,2024-01-01 07:15:00
2024-01-01 07:30:00,2024-01-01 13:30:00,2024-01-01 07:30:00,1704115800,1,43.156,-90.717,-5.385942,100,13.0,99.0,d,-6.5488296,13.0,0.0,1002.0,72,2.1,1027.0,0.0,120.8,-1.7,14.0,-2.2,0.0,16.0,804,150,3.2,2.29,2024-01-01 07:30:00
2024-01-01 07:45:00,2024-01-01 13:45:00,2024-01-01 07:45:00,1704116700,1,43.156,-90.717,-5.843761,100,19.0,148.0,d,-6.3694677,20.0,0.0,1002.0,73,2.1,1027.0,0.0,123.4,0.7,21.0,-2.2,0.4,16.0,804,220,3.2,2.7,2024-01-01 07:45:00
2024-01-01 08:00:00,2024-01-01 14:00:00,2024-01-01 08:00:00,1704117600,1,43.156,-90.717,-6.2371936,100,26.0,197.0,d,-6.1922736,27.0,0.0,1002.0,74,2.1,1027.0,0.0,125.9,3.0,29.0,-2.2,0.4,16.0,804,290,3.2,3.1,2024-01-01 08:00:00
2024-01-01 08:15:00,2024-01-01 14:15:00,2024-01-01 08:15:00,1704118500,1,43.156,-90.717,-6.1142592,100,34.0,280.0,d,-6.3694677,58.0,0.0,1002.0,73,2.1,1027.0,0.0,128.7,5.1,40.0,-2.2,0.4,16.0,804,290,3.6,2.97,2024-01-01 08:15:00
2024-01-01 08:30:00,2024-01-01 14:30:00,2024-01-01 08:30:00,1704119400,1,43.156,-90.717,-5.9967017,100,42.0,363.0,d,-6.5488296,90.0,0.0,1002.0,72,2.1,1028.0,0.0,131.5,7.1,51.0,-2.2,0.4,16.0,804,295,4.0,2.85,2024-01-01 08:30:00
2024-01-01 08:45:00,2024-01-01 14:45:00,2024-01-01 08:45:00,1704120300,1,43.156,-90.717,-5.864559,100,50.0,445.0,d,-6.5488296,121.0,0.0,1002.0,72,2.1,1028.0,0.0,134.3,9.2,62.0,-2.2,0.4,16.0,804,300,4.4,2.72,2024-01-01 08:45:00
2024-01-01 09:00:00,2024-01-01 15:00:00,2024-01-01 09:00:00,1704121200,1,43.156,-90.717,-5.7377853,100,58.0,528.0,d,-6.7304153,153.0,0.0,1002.0,71,2.1,1028.0,0.0,137.1,11.2,73.0,-2.2,0.4,16.0,804,300,4.8,2.6,2024-01-01 09:00:00
2024-01-01 09:15:00,2024-01-01 15:15:00,2024-01-01 09:15:00,1704122100,1,43.156,-90.717,-5.7377853,100,63.0,562.0,d,-6.7304153,182.0,0.0,1002.0,71,2.1,1028.0,0.0,140.2,12.8,81.0,-2.2,0.4,16.0,804,300,4.9,2.6,2024-01-01 09:15:00
2024-01-01 09:30:00,2024-01-01 15:30:00,2024-01-01 09:30:00,1704123000,1,43.156,-90.717,-5.7377853,100,67.0,596.0,d,-6.7304153,211.0,0.0,1002.0,71,2.1,1028.0,0.0,143.4,14.5,88.0,-2.2,0.5,16.0,804,300,5.0,2.6,2024-01-01 09:30:00
2024-01-01 09:45:00,2024-01-01 15:45:00,2024-01-01 09:45:00,1704123900,1,43.156,-90.717,-5.7377853,100,71.0,630.0,d,-6.7304153,241.0,0.0,1002.0,71,2.1,1028.0,0.0,146.5,16.1,95.0,-2.2,0.5,16.0,804,300,5.1,2.6,2024-01-01 09:45:00
2024-01-01 10:00:00,2024-01-01 16:00:00,2024-01-01 10:00:00,1704124800,1,43.156,-90.717,-5.7377853,100,75.0,664.0,d,-6.7304153,270.0,0.0,1002.0,71,2.1,1028.0,0.0,149.6,17.8,102.0,-2.2,0.5,16.0,804,300,5.2,2.6,2024-01-01 10:00:00
2024-01-01 10:15:00,2024-01-01 16:15:00,2024-01-01 10:15:00,1704125700,1,43.156,-90.717,-6.1142592,100,77.0,680.0,d,-6.7304153,290.0,0.0,1002.0,71,2.1,1028.0,0.0,153.1,18.8,106.0,-2.2,0.5,16.0,804,280,5.4,2.97,2024-01-01 10:15:00
2024-01-01 10:30:00,2024-01-01 16:30:00,2024-01-01 10:30:00,1704126600,1,43.156,-90.717,-6.453196,100,79.0,695.0,d,-6.7304153,310.0,0.0,1002.0,71,2.1,1028.0,0.0,156.6,19.9,110.0,-2.2,0.5,16.0,804,265,5.6,3.34,2024-01-01 10:30:00
2024-01-01 10:45:00,2024-01-01 16:45:00,2024-01-01 10:45:00,1704127500,1,43.156,-90.717,-6.7699113,100,82.0,711.0,d,-6.7304153,330.0,0.0,1003.0,71,2.1,1028.0,0.0,160.1,21.0,115.0,-2.2,0.6,16.0,804,250,5.8,3.72,2024-01-01 10:45:00
2024-01-01 11:00:00,2024-01-01 17:00:00,2024-01-01 11:00:00,1704128400,1,43.156,-90.717,-7.05317,100,84.0,727.0,d,-6.7304153,351.0,0.0,1003.0,71,2.1,1028.0,0.0,163.6,22.1,119.0,-2.2,0.6,16.0,804,230,6.0,4.09,2024-01-01 11:00:00
2024-01-01 11:15:00,2024-01-01 17:15:00,2024-01-01 11:15:00,1704129300,1,43.156,-90.717,-7.237774,100,85.0,732.0,d,-6.8746915,359.0,0.0,1002.0,71,2.1,1028.0,0.0,167.3,22.5,121.0,-2.35,0.6,16.0,804,230,6.2,4.09,2024-01-01 11:15:00
2024-01-01 11:30:00,2024-01-01 17:30:00,2024-01-01 11:30:00,1704130200,1,43.156,-90.717,-7.4223785,100,85.0,738.0,d,-7.0189714,366.0,0.0,1002.0,71,2.1,1028.0,0.0,171.0,23.0,122.0,-2.5,0.6,16.0,804,235,6.4,4.09,2024-01-01 11:30:00
2024-01-01 11:45:00,2024-01-01 17:45:00,2024-01-01 11:45:00,1704131100,1,43.156,-90.717,-7.606983,100,86.0,743.0,d,-7.163255,374.0,0.0,1002.0,71,2.1,1028.0,0.0,174.7,23.4,123.0,-2.65,0.6,16.0,804,240,6.6,4.09,2024-01-01 11:45:00
2024-01-01 12:00:00,2024-01-01 18:00:00,2024-01-01 12:00:00,1704132000,1,43.156,-90.717,-7.791587,100,87.0,748.0,d,-7.3075423,382.0,0.0,1002.0,71,2.1,1028.0,0.0,178.5,23.8,125.0,-2.8,0.6,16.0,804,240,6.8,4.09,2024-01-01 12:00:00
2024-01-01 12:15:00,2024-01-01 18:15:00,2024-01-01 12:15:00,1704132900,1,43.156,-90.717,-7.319597,100,86.0,745.0,d,-7.163255,377.0,0.0,1002.0,71,2.1,1027.0,0.0,182.2,23.5,124.0,-2.65,0.6,16.0,804,230,6.8,3.72,2024-01-01 12:15:00
2024-01-01 12:30:00,2024-01-01 18:30:00,2024-01-01 12:30:00,1704133800,1,43.156,-90.717,-6.816576,100,86.0,741.0,d,-7.0189714,372.0,0.0,1002.0,71,2.1,1027.0,0.0,185.9,23.3,123.0,-2.5,0.6,16.0,804,225,6.8,3.34,2024-01-01 12:30:00
2024-01-01 12:45:00,2024-01-01 18:45:00,2024-01-01 12:45:00,1704134700,1,43.156,-90.717,-6.2943025,100,85.0,738.0,d,-6.8746915,367.0,0.0,1001.0,71,2.1,1027.0,0.0,189.7,23.0,122.0,-2.35,0.6,16.0,804,220,6.8,2.97,2024-01-01 12:45:00
2024-01-01 13:00:00,2024-01-01 19:00:00,2024-01-01 13:00:00,1704135600,1,43.156,-90.717,-5.7377853,100,85.0,735.0,d,-6.7304153,361.0,0.0,1001.0,71,2.1,1027.0,0.0,193.4,22.7,121.0,-2.2,0.6,16.0,804,210,6.8,2.6,2024-01-01 13:00:00
2024-01-01 13:15:00,2024-01-01 19:15:00,2024-01-01 13:15:00,1704136500,1,43.156,-90.717,-5.864559,100,83.0,721.0,d,-6.914285,344.0,0.0,1001.0,70,2.1,1027.0,0.0,197.0,21.7,117.0,-2.2,0.6,16.0,804,215,6.9,2.72,2024-01-01 13:15:00
2024-01-01 13:30:00,2024-01-01 19:30:00,2024-01-01 13:30:00,1704137400,1,43.156,-90.717,-5.9967017,100,81.0,708.0,d,-7.1005015,326.0,0.0,1001.0,69,2.1,1027.0,0.0,200.5,20.8,114.0,-2.2,0.6,16.0,804,220,7.0,2.85,2024-01-01 13:30:00
2024-01-01 13:45:00,2024-01-01 19:45:00,2024-01-01 13:45:00,1704138300,1,43.156,-90.717,-6.1142592,100,79.0,695.0,d,-7.1005015,308.0,0.0,1001.0,69,2.1,1027.0,0.0,204.1,19.8,110.0,-2.2,0.5,16.0,804,225,7.1,2.97,2024-01-01 13:45:00
2024-01-01 14:00:00,2024-01-01 20:00:00,2024-01-01 14:00:00,1704139200,1,43.156,-90.717,-6.2371936,100,77.0,681.0,d,-7.289129,290.0,0.0,1001.0,68,2.1,1027.0,0.0,207.6,18.9,106.0,-2.2,0.5,16.0,804,230,7.2,3.1,2024-01-01 14:00:00
2024-01-01 14:15:00,2024-01-01 20:15:00,2024-01-01 14:15:00,1704140100,1,43.156,-90.717,-6.5648046,100,74.0,652.0,d,-7.480235,263.0,0.0,1001.0,67,2.1,1027.0,0.0,210.8,17.3,100.0,-2.2,0.5,16.0,804,240,7.1,3.47,2024-01-01 14:15:00
2024-01-01 14:30:00,2024-01-01 20:30:00,2024-01-01 14:30:00,1704141000,1,43.156,-90.717,-6.864276,100,70.0,623.0,d,-7.480235,235.0,0.0,1001.0,67,2.1,1027.0,0.0,214.0,15.8,94.0,-2.2,0.5,16.0,804,255,7.0,3.84,2024-01-01 14:30:00
2024-01-01 14:45:00,2024-01-01 20:45:00,2024-01-01 14:45:00,1704141900,1,43.156,-90.717,-7.1475897,100,66.0,594.0,d,-7.673891,207.0,0.0,1001.0,66,2.1,1027.0,0.0,217.3,14.3,87.0,-2.2,0.5,16.0,804,270,6.9,4.22,2024-01-01 14:45:00
2024-01-01 15:00:00,2024-01-01 21:00:00,2024-01-01 15:00:00,1704142800,1,43.156,-90.717,-7.403552,100,63.0,566.0,d,-7.8701696,179.0,0.0,1001.0,65,2.1,1027.0,0.0,220.5,12.7,81.0,-2.2,0.4,16.0,804,280,6.8,4.59,2024-01-01 15:00:00
2024-01-01 15:15:00,2024-01-01 21:15:00,2024-01-01 15:15:00,1704143700,1,43.156,-90.717,-7.589858,100,56.0,499.0,d,-7.8169894,147.0,0.0,1001.0,66,2.1,1027.0,0.0,223.3,10.7,71.0,-2.35,0.4,16.0,804,270,6.4,4.59,2024-01-01 15:15:00
2024-01-01 15:30:00,2024-01-01 21:30:00,2024-01-01 15:30:00,1704144600,1,43.156,-90.717,-7.7761645,100,49.0,432.0,d,-7.960092,115.0,0.0,1001.0,66,2.1,1027.0,0.0,226.2,8.8,61.0,-2.5,0.4,16.0,804,255,6.0,4.59,2024-01-01 15:30:00
2024-01-01 15:45:00,2024-01-01 21:45:00,2024-01-01 15:45:00,1704145500,1,43.156,-90.717,-7.962471,100,42.0,365.0,d,-7.9102674,83.0,0.0,1001.0,67,2.1,1027.0,0.0,229.1,6.8,50.0,-2.65,0.4,16.0,804,240,5.6,4.59,2024-01-01 15:45:00
2024-01-01 16:00:00,2024-01-01 22:00:00,2024-01-01 16:00:00,1704146400,1,43.156,-90.717,-8.148777,100,35.0,298.0,d,-7.863466,51.0,0.0,1001.0,68,2.1,1027.0,0.0,231.9,4.8,40.0,-2.8,0.4,16.0,804,230,5.2,4.59,2024-01-01 16:00:00
2024-01-01 16:15:00,2024-01-01 22:15:00,2024-01-01 16:15:00,1704147300,1,43.156,-90.717,-7.9745054,100,26.0,224.0,d,-7.6757793,38.0,0.0,1001.0,69,2.1,1027.0,0.0,234.5,2.5,30.0,-2.8,0.4,16.0,804,230,5.1,4.34,2024-01-01 16:15:00
2024-01-01 16:30:00,2024-01-01 22:30:00,2024-01-01 16:30:00,1704148200,1,43.156,-90.717,-7.791587,100,18.0,149.0,d,-7.4904933,25.0,0.0,1001.0,70,2.1,1027.0,0.0,237.1,0.2,21.0,-2.8,0.4,16.0,804,235,5.0,4.09,2024-01-01 16:30:00
2024-01-01 16:45:00,2024-01-01 22:45:00,2024-01-01 16:45:00,1704149100,1,43.156,-90.717,-7.6069245,100,9.0,75.0,d,-7.4904933,13.0,0.0,1001.0,70,2.1,1026.0,0.0,239.7,-2.0,10.0,-2.8,0.0,16.0,804,240,4.9,3.85,2024-01-01 16:45:00
2024-01-01 17:00:00,2024-01-01 23:00:00,2024-01-01 17:00:00,1704150000,1,43.156,-90.717,-7.403984,100,0.0,0.0,n,-7.3075423,0.0,0.0,1001.0,71,2.1,1026.0,0.0,242.3,-4.3,0.0,-2.8,0.0,16.0,804,240,4.8,3.6,2024-01-01 17:00:00
2024-01-01 17:15:00,2024-01-01 23:15:00,2024-01-01 17:15:00,1704150900,1,43.156,-90.717,-7.403984,100,0.0,0.0,n,-7.3075423,0.0,0.0,1001.0,71,2.1,1026.0,0.0,244.6,-6.9,0.0,-2.8,0.0,16.0,804,240,5.0,3.6,2024-01-01 17:15:00
2024-01-01 17:30:00,2024-01-01 23:30:00,2024-01-01 17:30:00,1704151800,1,43.156,-90.717,-7.403984,100,0.0,0.0,n,-7.3075423,0.0,0.0,1001.0,71,2.1,1026.0,0.0,247.0,-9.4,0.0,-2.8,0.0,16.0,804,235,5.2,3.6,2024-01-01 17:30:00
2024-01-01 17:45:00,2024-01-01 23:45:00,2024-01-01 17:45:00,1704152700,1,43.156,-90.717,-7.403984,100,0.0,0.0,n,-7.3075423,0.0,0.0,1001.0,71,2.1,1026.0,0.0,249.4,-11.9,0.0,-2.8,0.0,16.0,804,230,5.4,3.6,2024-01-01 17:45:00
2024-01-01 18:00:00,2024-01-02 00:00:00,2024-01-01 18:00:00,1704153600,1,43.156,-90.717,-7.403984,100,0.0,0.0,n,-7.3075423,0.0,0.0,1001.0,71,2.1,1026.0,0.0,251.8,-14.4,0.0,-2.8,0.0,16.0,804,230,5.6,3.6,2024-01-01 18:00:00
2024-01-01 18:15:00,2024-01-02 00:15:00,2024-01-01 18:15:00,1704154500,1,43.156,-90.717,-7.5512447,100,0.0,0.0,n,-7.3075423,0.0,0.0,1001.0,71,2.1,1026.0,0.0,254.2,-17.1,0.0,-2.8,0.0,16.0,804,230,5.7,3.78,2024-01-01 18:15:00
2024-01-01 18:30:00,2024-01-02 00:30:00,2024-01-01 18:30:00,1704155400,1,43.156,-90.717,-7.7004285,100,0.0,0.0,n,-7.3075423,0.0,0.0,1001.0,71,2.1,1026.0,0.0,256.5,-19.7,0.0,-2.8,0.0,16.0,804,225,5.8,3.97,2024-01-01 18:30:00
2024-01-01 18:45:00,2024-01-02 00:45:00,2024-01-01 18:45:00,1704156300,1,43.156,-90.717,-7.8437304,100,0.0,0.0,n,-7.3075423,0.0,0.0,1001.0,71,2.1,1026.0,0.0,258.9,-22.4,0.0,-2.8,0.0,16.0,804,220,5.9,4.16,2024-01-01 18:45:00
2024-01-01 19:00:00,2024-01-02 01:00:00,2024-01-01 19:00:00,1704157200,1,43.156,-90.717,-7.9745054,100,0.0,0.0,n,-7.3075423,0.0,0.0,1001.0,71,2.1,1026.0,0.0,261.2,-25.0,0.0,-2.8,0.0,16.0,804,220,6.0,4.34,2024-01-01 19:00:00
2024-01-01 19:15:00,2024-01-02 01:15:00,2024-01-01 19:15:00,1704158100,1,43.156,-90.717,-8.107693,100,0.0,0.0,n,-7.3075423,0.0,0.0,1000.0,71,2.1,1026.0,0.0,263.7,-27.7,0.0,-2.8,0.0,16.0,804,220,6.1,4.53,2024-01-01 19:15:00
2024-01-01 19:30:00,2024-01-02 01:30:00,2024-01-01 19:30:00,1704159000,1,43.156,-90.717,-8.236267,100,0.0,0.0,n,-7.3075423,0.0,0.0,1000.0,71,2.1,1026.0,0.0,266.1,-30.5,0.0,-2.8,0.0,16.0,804,215,6.2,4.72,2024-01-01 19:30:00
2024-01-01 19:45:00,2024-01-02 01:45:00,2024-01-01 19:45:00,1704159900,1,43.156,-90.717,-8.360566,100,0.0,0.0,n,-7.3075423,0.0,0.0,1000.0,71,2.1,1026.0,0.0,268.6,-33.2,0.0,-2.8,0.0,16.0,804,210,6.3,4.91,2024-01-01 19:45:00
2024-01-01 20:00:00,2024-01-02 02:00:00,2024-01-01 20:00:00,1704160800,1,43.156,-90.717,-8.474649,100,0.0,0.0,n,-7.3075423,0.0,0.0,1000.0,71,2.1,1026.0,0.0,271.1,-35.9,0.0,-2.8,0.0,16.0,804,210,8.8,5.09,2024-01-01 20:00:00
2024-01-01 20:15:00,2024-01-02 02:15:00,2024-01-01 20:15:00,1704161700,1,43.156,-90.717,-8.474649,100,0.0,0.0,n,-7.3075423,0.0,0.0,1000.0,71,2.1,1026.0,0.0,273.9,-38.6,0.0,-2.8,0.0,16.0,804,215,8.8,5.09,2024-01-01 20:15:00
2024-01-01 20:30:00,2024-01-02 02:30:00,2024-01-01 20:30:00,1704162600,1,43.156,-90.717,-8.474649,100,0.0,0.0,n,-7.3075423,0.0,0.0,1000.0,71,2.1,1026.0,0.0,276.8,-41.3,0.0,-2.8,0.0,16.0,804,220,8.8,5.09,2024-01-01 20:30:00
2024-01-01 20:45:00,2024-01-02 02:45:00,2024-01-01 20:45:00,1704163500,1,43.156,-90.717,-8.474649,100,0.0,0.0,n,-7.3075423,0.0,0.0,1000.0,71,2.1,1025.0,0.0,279.6,-44.1,0.0,-2.8,0.0,16.0,804,225,8.8,5.09,2024-01-01 20:45:00
2024-01-01 21:00:00,2024-01-02 03:00:00,2024-01-01 21:00:00,1704164400,1,43.156,-90.717,-8.474649,100,0.0,0.0,n,-7.3075423,0.0,0.0,1000.0,71,2.1,1025.0,0.0,282.5,-46.8,0.0,-2.8,0.0,16.0,804,230,8.8,5.09,2024-01-01 21:00:00
2024-01-01 21:15:00,2024-01-02 03:15:00,2024-01-01 21:15:00,1704165300,1,43.156,-90.717,-7.395623,100,0.0,0.0,n,-6.948401,0.0,0.0,1000.0,73,2.1,1025.0,0.0,286.3,-49.3,0.0,-2.8,0.0,16.0,804,230,6.7,3.59,2024-01-01 21:15:00
