Timestamp (UTC),poa_global,poa_direct,poa_diffuse,cell_temperature,precipitable_water
2024-10-09 22:30:00,40.95746195791076,0.0,40.95746195791076,21.462373306457113,1.5
2024-10-09 22:45:00,32.96576206368427,0.0,32.96576206368427,19.558879574920134,1.5
2024-10-09 23:00:00,23.97509968267947,0.0,23.97509968267947,18.25226892615523,1.5
2024-10-09 23:15:00,13.985474814896357,0.0,13.985474814896357,16.919831946294714,1.5
2024-10-09 23:30:00,0.0,0.0,0.0,16.14921780900161,1.5
2024-10-09 23:45:00,0.0,0.0,0.0,15.4,1.5
2024-10-10 00:00:00,0.0,0.0,0.0,14.900000000000002,1.5
2024-10-10 00:15:00,0.0,0.0,0.0,14.5,1.5
2024-10-10 00:30:00,0.0,0.0,0.0,14.199999999999998,1.5
2024-10-10 00:45:00,0.0,0.0,0.0,13.9,1.5
2024-10-10 01:00:00,0.0,0.0,0.0,13.7,1.5
2024-10-10 01:15:00,0.0,0.0,0.0,13.4,1.5
2024-10-10 01:30:00,0.0,0.0,0.0,13.1,1.5
2024-10-10 01:45:00,0.0,0.0,0.0,12.7,1.5
2024-10-10 02:00:00,0.0,0.0,0.0,12.4,1.4
2024-10-10 02:15:00,0.0,0.0,0.0,12.1,1.4
2024-10-10 02:30:00,0.0,0.0,0.0,11.9,1.4
2024-10-10 02:45:00,0.0,0.0,0.0,11.6,1.5
2024-10-10 03:00:00,0.0,0.0,0.0,11.3,1.5
2024-10-10 03:15:00,0.0,0.0,0.0,11.1,1.5
2024-10-10 03:30:00,0.0,0.0,0.0,10.8,1.5
2024-10-10 03:45:00,0.0,0.0,0.0,10.6,1.5
2024-10-10 04:00:00,0.0,0.0,0.0,10.4,1.5
2024-10-10 04:15:00,0.0,0.0,0.0,10.2,1.5
2024-10-10 04:30:00,0.0,0.0,0.0,10.0,1.5
2024-10-10 04:45:00,0.0,0.0,0.0,9.8,1.5
2024-10-10 05:00:00,0.0,0.0,0.0,9.7,1.5
2024-10-10 05:15:00,0.0,0.0,0.0,9.5,1.5
2024-10-10 05:30:00,0.0,0.0,0.0,9.3,1.5
2024-10-10 05:45:00,0.0,0.0,0.0,9.2,1.5
2024-10-10 06:00:00,0.0,0.0,0.0,9.1,1.5
2024-10-10 06:15:00,0.0,0.0,0.0,8.9,1.5
2024-10-10 06:30:00,0.0,0.0,0.0,8.8,1.5
2024-10-10 06:45:00,0.0,0.0,0.0,8.700000000000001,1.5
2024-10-10 07:00:00,0.0,0.0,0.0,8.6,1.5
2024-10-10 07:15:00,0.0,0.0,0.0,8.5,1.5
2024-10-10 07:30:00,0.0,0.0,0.0,8.4,1.5
2024-10-10 07:45:00,0.0,0.0,0.0,8.3,1.5
2024-10-10 08:00:00,0.0,0.0,0.0,8.200000000000001,1.5
2024-10-10 08:15:00,0.0,0.0,0.0,8.1,1.5
2024-10-10 08:30:00,0.0,0.0,0.0,8.0,1.5
2024-10-10 08:45:00,0.0,0.0,0.0,7.9,1.5
2024-10-10 09:00:00,0.0,0.0,0.0,7.8,1.5
2024-10-10 09:15:00,0.0,0.0,0.0,7.7,1.5
2024-10-10 09:30:00,0.0,0.0,0.0,7.599999999999999,1.5
2024-10-10 09:45:00,0.0,0.0,0.0,7.5,1.5
2024-10-10 10:00:00,0.0,0.0,0.0,7.4,1.5
2024-10-10 10:15:00,0.0,0.0,0.0,7.400000000000001,1.5
2024-10-10 10:30:00,0.0,0.0,0.0,7.300000000000001,1.5
2024-10-10 10:45:00,0.0,0.0,0.0,7.2,1.5
2024-10-10 11:00:00,0.0,0.0,0.0,7.1000000000000005,1.5
2024-10-10 11:15:00,0.0,0.0,0.0,7.0,1.5
2024-10-10 11:30:00,0.0,0.0,0.0,7.0,1.5
2024-10-10 11:45:00,0.0,0.0,0.0,6.8999999999999995,1.5
2024-10-10 12:00:00,0.0,0.0,0.0,6.8999999999999995,1.5
2024-10-10 12:15:00,0.0,0.0,0.0,6.900000000000001,1.5
2024-10-10 12:30:00,160.70148156115283,145.61350888838564,15.087972672767192,7.3999999999999995,1.5
2024-10-10 12:45:00,274.56749718930547,248.69577089587858,25.8717262934269,11.717137329243535,1.5
2024-10-10 13:00:00,367.8018280032975,332.45113337739417,35.35069462590329,14.816543139534954,1.5
2024-10-10 13:15:00,439.7470399800418,395.56951780337,44.17752217667179,17.20327031856761,1.5
2024-10-10 13:30:00,492.795203906785,440.7627229227067,52.032480984078305,19.65984417421729,1.5
