Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2785644,-,-,-,42.38,-71.09,-5,11,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Wind Speed,GHI,DNI,DHI,Temperature,Surface Albedo,Precipitable Water
2020,1,1,0,0,1,0,0,0,0.9,0.1,0.9
2020,1,1,0,15,1,0,0,0,0.9,0.1,0.9
2020,1,1,0,30,1.1,0,0,0,0.9,0.1,0.9
2020,1,1,0,45,1.1,0,0,0,0.8,0.1,0.9
2020,1,1,1,0,1.1,0,0,0,0.8,0.1,0.9
2020,1,1,1,15,1.1,0,0,0,0.7000000000000001,0.1,0.8
2020,1,1,1,30,1.1,0,0,0,0.6000000000000001,0.1,0.8
2020,1,1,1,45,1.1,0,0,0,0.5,0.1,0.8
2020,1,1,2,0,1.1,0,0,0,0.5,0.1,0.8
2020,1,1,2,15,1.1,0,0,0,0.30000000000000004,0.1,0.8
2020,1,1,2,30,1.1,0,0,0,0.2,0.1,0.8
2020,1,1,2,45,1.1,0,0,0,0.1,0.1,0.7000000000000001
2020,1,1,3,0,1.1,0,0,0,0,0.1,0.7000000000000001
2020,1,1,3,15,1.1,0,0,0,-0.2,0.1,0.7000000000000001
2020,1,1,3,30,1.1,0,0,0,-0.30000000000000004,0.1,0.7000000000000001
2020,1,1,3,45,1.1,0,0,0,-0.5,0.1,0.7000000000000001
2020,1,1,4,0,1.1,0,0,0,-0.6000000000000001,0.1,0.7000000000000001
2020,1,1,4,15,1.1,0,0,0,-0.7000000000000001,0.1,0.7000000000000001
2020,1,1,4,30,1.1,0,0,0,-0.9,0.1,0.7000000000000001
2020,1,1,4,45,1.1,0,0,0,-1,0.1,0.7000000000000001
2020,1,1,5,0,1.1,0,0,0,-1.1,0.1,0.7000000000000001
2020,1,1,5,15,1.1,0,0,0,-1.2000000000000002,0.1,0.7000000000000001
2020,1,1,5,30,1.1,0,0,0,-1.3,0.1,0.7000000000000001
2020,1,1,5,45,1.1,0,0,0,-1.4000000000000001,0.1,0.7000000000000001
2020,1,1,6,0,1.1,0,0,0,-1.5,0.1,0.7000000000000001
2020,1,1,6,15,1.1,0,0,0,-1.5,0.1,0.7000000000000001
2020,1,1,6,30,1.1,0,0,0,-1.5,0.1,0.7000000000000001
2020,1,1,6,45,1.1,0,0,0,-1.5,0.1,0.7000000000000001
2020,1,1,7,0,1.2000000000000002,0,0,0,-1.5,0.1,0.7000000000000001
2020,1,1,7,15,1.2000000000000002,0,0,0,-1.3,0.1,0.7000000000000001
2020,1,1,7,30,1.2000000000000002,24,243,15,-1.1,0.1,0.7000000000000001
2020,1,1,7,45,1.2000000000000002,52,384,24,-0.8,0.1,0.7000000000000001
2020,1,1,8,0,1.2000000000000002,85,486,31,-0.6000000000000001,0.1,0.7000000000000001
2020,1,1,8,15,1.2000000000000002,120,565,38,-0.30000000000000004,0.1,0.7000000000000001
2020,1,1,8,30,1.2000000000000002,156,627,43,0,0.1,0.7000000000000001
2020,1,1,8,45,1.2000000000000002,191,680,47,0.30000000000000004,0.1,0.7000000000000001
2020,1,1,9,0,1.2000000000000002,226,720,50,0.6000000000000001,0.1,0.7000000000000001
2020,1,1,9,15,1.2000000000000002,258,753,53,0.9,0.1,0.7000000000000001
2020,1,1,9,30,1.3,288,780,56,1.1,0.1,0.7000000000000001
2020,1,1,9,45,1.3,317,807,57,1.3,0.1,0.7000000000000001
2020,1,1,10,0,1.3,342,824,59,1.6,0.1,0.7000000000000001
2020,1,1,10,15,1.3,364,839,60,1.7000000000000002,0.1,0.7000000000000001
2020,1,1,10,30,1.4000000000000001,381,845,61,1.8,0.1,0.8
2020,1,1,10,45,1.4000000000000001,396,850,63,1.9000000000000001,0.1,0.8
2020,1,1,11,0,1.4000000000000001,250,52,229,2,0.1,0.8
2020,1,1,11,15,1.4000000000000001,419,863,65,2.1,0.1,0.8
2020,1,1,11,30,1.4000000000000001,304,156,240,2.1,0.1,0.8
2020,1,1,11,45,1.4000000000000001,276,77,244,2.1,0.1,0.8
2020,1,1,12,0,1.4000000000000001,222,24,212,2.2,0.1,0.8
2020,1,1,12,15,1.4000000000000001,261,58,237,2.2,0.1,0.8
2020,1,1,12,30,1.4000000000000001,413,857,65,2.2,0.1,0.8
2020,1,1,12,45,1.3,402,854,64,2.2,0.1,0.8
2020,1,1,13,0,1.3,387,845,63,2.2,0.1,0.8
2020,1,1,13,15,1.3,369,834,62,2.2,0.1,0.8
2020,1,1,13,30,1.3,169,11,166,2.1,0.1,0.8
2020,1,1,13,45,1.3,208,54,190,2.1,0.1,0.8
2020,1,1,14,0,1.3,189,47,175,2.1,0.1,0.8
2020,1,1,14,15,1.3,268,760,54,1.9000000000000001,0.1,0.8
2020,1,1,14,30,1.3,183,195,134,1.8,0.1,0.8
2020,1,1,14,45,1.3,203,694,47,1.7000000000000002,0.1,0.8
2020,1,1,15,0,1.3,168,649,43,1.6,0.1,0.8
2020,1,1,15,15,1.3,133,592,39,1.4000000000000001,0.1,0.8
2020,1,1,15,30,1.3,97,521,33,1.2000000000000002,0.1,0.8
2020,1,1,15,45,1.3,64,434,26,1.1,0.1,0.8
2020,1,1,16,0,1.3,34,314,18,0.9,0.1,0.8
2020,1,1,16,15,1.3,0,0,0,0.8,0.1,0.8
2020,1,1,16,30,1.3,0,0,0,0.7000000000000001,0.1,0.8
2020,1,1,16,45,1.3,0,0,0,0.6000000000000001,0.1,0.8
2020,1,1,17,0,1.3,0,0,0,0.5,0.1,0.8
2020,1,1,17,15,1.3,0,0,0,0.4,0.1,0.8
2020,1,1,17,30,1.4000000000000001,0,0,0,0.30000000000000004,0.1,0.8
2020,1,1,17,45,1.4000000000000001,0,0,0,0.2,0.1,0.8
2020,1,1,18,0,1.4000000000000001,0,0,0,0.1,0.1,0.8
2020,1,1,18,15,1.4000000000000001,0,0,0,0,0.1,0.8
2020,1,1,18,30,1.4000000000000001,0,0,0,-0.1,0.1,0.8
2020,1,1,18,45,1.4000000000000001,0,0,0,-0.1,0.1,0.7000000000000001
2020,1,1,19,0,1.4000000000000001,0,0,0,-0.2,0.1,0.7000000000000001
2020,1,1,19,15,1.3,0,0,0,-0.30000000000000004,0.1,0.7000000000000001
2020,1,1,19,30,1.3,0,0,0,-0.4,0.1,0.7000000000000001
2020,1,1,19,45,1.3,0,0,0,-0.5,0.1,0.7000000000000001
2020,1,1,20,0,1.3,0,0,0,-0.6000000000000001,0.1,0.7000000000000001
2020,1,1,20,15,1.3,0,0,0,-0.7000000000000001,0.1,0.7000000000000001
2020,1,1,20,30,1.3,0,0,0,-0.8,0.1,0.7000000000000001
2020,1,1,20,45,1.3,0,0,0,-0.9,0.1,0.7000000000000001
2020,1,1,21,0,1.3,0,0,0,-1,0.1,0.7000000000000001
2020,1,1,21,15,1.3,0,0,0,-1,0.1,0.7000000000000001
2020,1,1,21,30,1.3,0,0,0,-1.1,0.1,0.7000000000000001
2020,1,1,21,45,1.2000000000000002,0,0,0,-1.2000000000000002,0.1,0.7000000000000001
2020,1,1,22,0,1.2000000000000002,0,0,0,-1.3,0.1,0.7000000000000001
2020,1,1,22,15,1.2000000000000002,0,0,0,-1.4000000000000001,0.1,0.7000000000000001
2020,1,1,22,30,1.2000000000000002,0,0,0,-1.5,0.1,0.7000000000000001
2020,1,1,22,45,1.2000000000000002,0,0,0,-1.6,0.1,0.7000000000000001
2020,1,1,23,0,1.2000000000000002,0,0,0,-1.6,0.1,0.7000000000000001
2020,1,1,23,15,1.2000000000000002,0,0,0,-1.7000000000000002,0.1,0.7000000000000001
2020,1,1,23,30,1.2000000000000002,0,0,0,-1.8,0.1,0.6000000000000001
2020,1,1,23,45,1.2000000000000002,0,0,0,-1.9000000000000001,0.1,0.6000000000000001
2020,1,2,0,0,1.2000000000000002,0,0,0,-2,0.1,0.6000000000000001
2020,1,2,0,15,1.2000000000000002,0,0,0,-2.1,0.1,0.6000000000000001
2020,1,2,0,30,1.2000000000000002,0,0,0,-2.3000000000000003,0.1,0.6000000000000001
2020,1,2,0,45,1.2000000000000002,0,0,0,-2.4000000000000004,0.1,0.6000000000000001
2020,1,2,1,0,1.2000000000000002,0,0,0,-2.5,0.1,0.6000000000000001
2020,1,2,1,15,1.1,0,0,0,-2.7,0.1,0.6000000000000001
2020,1,2,1,30,1.1,0,0,0,-2.9000000000000004,0.1,0.6000000000000001
2020,1,2,1,45,1.1,0,0,0,-3.1,0.1,0.5
2020,1,2,2,0,1.1,0,0,0,-3.3000000000000003,0.1,0.5
2020,1,2,2,15,1.1,0,0,0,-3.4000000000000004,0.1,0.5
2020,1,2,2,30,1,0,0,0,-3.5,0.1,0.5
2020,1,2,2,45,1,0,0,0,-3.6,0.1,0.5
2020,1,2,3,0,1,0,0,0,-3.7,0.1,0.5
2020,1,2,3,15,1,0,0,0,-3.6,0.1,0.5
2020,1,2,3,30,1,0,0,0,-3.6,0.1,0.5
2020,1,2,3,45,0.9,0,0,0,-3.5,0.1,0.5
2020,1,2,4,0,0.9,0,0,0,-3.5,0.1,0.6000000000000001
2020,1,2,4,15,0.9,0,0,0,-3.4000000000000004,0.1,0.6000000000000001
2020,1,2,4,30,0.9,0,0,0,-3.3000000000000003,0.1,0.6000000000000001
2020,1,2,4,45,0.9,0,0,0,-3.2,0.1,0.6000000000000001
2020,1,2,5,0,0.9,0,0,0,-3.1,0.1,0.6000000000000001
2020,1,2,5,15,0.9,0,0,0,-3.1,0.1,0.6000000000000001
2020,1,2,5,30,0.9,0,0,0,-3,0.1,0.6000000000000001
2020,1,2,5,45,0.9,0,0,0,-2.9000000000000004,0.1,0.6000000000000001
2020,1,2,6,0,0.9,0,0,0,-2.9000000000000004,0.1,0.6000000000000001
2020,1,2,6,15,0.9,0,0,0,-2.8000000000000003,0.1,0.6000000000000001
2020,1,2,6,30,0.9,0,0,0,-2.8000000000000003,0.1,0.6000000000000001
2020,1,2,6,45,0.9,0,0,0,-2.7,0.1,0.6000000000000001
2020,1,2,7,0,0.8,0,0,0,-2.6,0.1,0.6000000000000001
2020,1,2,7,15,0.8,0,0,0,-2.4000000000000004,0.1,0.6000000000000001
2020,1,2,7,30,0.8,10,0,10,-2.1,0.1,0.6000000000000001
2020,1,2,7,45,0.8,31,4,31,-1.8,0.1,0.6000000000000001
2020,1,2,8,0,0.8,53,3,52,-1.6,0.1,0.6000000000000001
2020,1,2,8,15,0.8,96,126,77,-1.2000000000000002,0.1,0.6000000000000001
2020,1,2,8,30,0.8,128,228,87,-0.7000000000000001,0.1,0.6000000000000001
2020,1,2,8,45,0.8,194,703,44,-0.30000000000000004,0.1,0.6000000000000001
2020,1,2,9,0,0.8,138,21,133,0.1,0.1,0.6000000000000001
2020,1,2,9,15,0.8,126,6,125,0.5,0.1,0.6000000000000001
2020,1,2,9,30,0.9,238,302,148,1,0.1,0.6000000000000001
2020,1,2,9,45,0.9,131,5,129,1.4000000000000001,0.1,0.6000000000000001
2020,1,2,10,0,0.9,258,199,190,1.9000000000000001,0.1,0.6000000000000001
2020,1,2,10,15,0.9,235,67,211,2.2,0.1,0.7000000000000001
2020,1,2,10,30,0.9,265,116,222,2.5,0.1,0.7000000000000001
2020,1,2,10,45,0.9,214,24,204,2.8000000000000003,0.1,0.7000000000000001
2020,1,2,11,0,0.9,259,63,234,3.1,0.1,0.7000000000000001
2020,1,2,11,15,0.9,246,42,229,3.3000000000000003,0.1,0.7000000000000001
2020,1,2,11,30,0.9,267,62,241,3.5,0.1,0.7000000000000001
2020,1,2,11,45,0.9,279,83,244,3.7,0.1,0.8
2020,1,2,12,0,0.9,372,434,190,3.9000000000000004,0.1,0.8
2020,1,2,12,15,0.9,425,885,59,4,0.1,0.8
2020,1,2,12,30,0.9,417,881,58,4.1000000000000005,0.1,0.8
2020,1,2,12,45,0.9,405,875,57,4.2,0.1,0.8
2020,1,2,13,0,0.9,285,182,214,4.3,0.1,0.9
2020,1,2,13,15,0.9,371,850,55,4.3,0.1,0.9
2020,1,2,13,30,0.8,350,837,54,4.3,0.1,0.9
2020,1,2,13,45,0.8,326,821,53,4.3,0.1,0.9
2020,1,2,14,0,0.8,299,801,51,4.3,0.1,0.9
2020,1,2,14,15,0.8,270,778,49,4.1000000000000005,0.1,0.9
2020,1,2,14,30,0.9,238,749,46,4,0.1,0.9
2020,1,2,14,45,0.9,205,708,44,3.8000000000000003,0.1,0.9
2020,1,2,15,0,0.9,170,664,41,3.6,0.1,0.9
2020,1,2,15,15,0.9,135,609,37,3.2,0.1,0.9
2020,1,2,15,30,0.9,100,540,31,2.9000000000000004,0.1,0.9
2020,1,2,15,45,1,65,449,25,2.5,0.1,0.9
2020,1,2,16,0,1,35,332,18,2.2,0.1,0.9
2020,1,2,16,15,1,0,0,0,2.2,0.1,0.9
2020,1,2,16,30,1,0,0,0,2.2,0.1,0.9
2020,1,2,16,45,1,0,0,0,2.2,0.1,0.9
2020,1,2,17,0,1,0,0,0,2.2,0.1,0.9
2020,1,2,17,15,1,0,0,0,2.3000000000000003,0.1,0.9
2020,1,2,17,30,1,0,0,0,2.3000000000000003,0.1,0.9
2020,1,2,17,45,1,0,0,0,2.4000000000000004,0.1,0.9
2020,1,2,18,0,1,0,0,0,2.5,0.1,0.9
2020,1,2,18,15,1,0,0,0,2.5,0.1,0.9
2020,1,2,18,30,1,0,0,0,2.5,0.1,0.9
2020,1,2,18,45,1,0,0,0,2.6,0.1,0.9
2020,1,2,19,0,1,0,0,0,2.6,0.09,0.9
2020,1,2,19,15,1,0,0,0,2.6,0.09,0.9
2020,1,2,19,30,1,0,0,0,2.6,0.09,0.9
2020,1,2,19,45,1,0,0,0,2.6,0.09,0.9
2020,1,2,20,0,1,0,0,0,2.6,0.09,0.9
2020,1,2,20,15,1,0,0,0,2.6,0.09,1
2020,1,2,20,30,1,0,0,0,2.7,0.09,1
2020,1,2,20,45,1,0,0,0,2.7,0.09,1
2020,1,2,21,0,1,0,0,0,2.7,0.09,1
2020,1,2,21,15,1,0,0,0,2.7,0.09,1
2020,1,2,21,30,1,0,0,0,2.8000000000000003,0.09,1
2020,1,2,21,45,1,0,0,0,2.8000000000000003,0.09,1
2020,1,2,22,0,1,0,0,0,2.8000000000000003,0.09,1.1
2020,1,2,22,15,1,0,0,0,2.8000000000000003,0.09,1.1
2020,1,2,22,30,1,0,0,0,2.8000000000000003,0.09,1.1
2020,1,2,22,45,1,0,0,0,2.8000000000000003,0.09,1.1
2020,1,2,23,0,1,0,0,0,2.9000000000000004,0.09,1.2000000000000002
2020,1,2,23,15,1,0,0,0,2.9000000000000004,0.09,1.2000000000000002
2020,1,2,23,30,1,0,0,0,2.9000000000000004,0.09,1.2000000000000002
2020,1,2,23,45,1,0,0,0,2.9000000000000004,0.09,1.2000000000000002
2020,1,3,0,0,1,0,0,0,2.9000000000000004,0.09,1.3
2020,1,3,0,15,1,0,0,0,2.8000000000000003,0.09,1.3
2020,1,3,0,30,1,0,0,0,2.8000000000000003,0.09,1.3
2020,1,3,0,45,1,0,0,0,2.8000000000000003,0.09,1.3
2020,1,3,1,0,1,0,0,0,2.8000000000000003,0.09,1.4000000000000001
2020,1,3,1,15,0.9,0,0,0,2.8000000000000003,0.09,1.4000000000000001
2020,1,3,1,30,0.9,0,0,0,2.8000000000000003,0.09,1.4000000000000001
2020,1,3,1,45,0.9,0,0,0,2.8000000000000003,0.09,1.5
2020,1,3,2,0,0.9,0,0,0,2.8000000000000003,0.09,1.5
2020,1,3,2,15,0.9,0,0,0,2.8000000000000003,0.09,1.6
2020,1,3,2,30,0.9,0,0,0,2.8000000000000003,0.09,1.6
2020,1,3,2,45,0.9,0,0,0,2.8000000000000003,0.09,1.7000000000000002
2020,1,3,3,0,0.9,0,0,0,2.8000000000000003,0.09,1.7000000000000002
2020,1,3,3,15,0.9,0,0,0,2.8000000000000003,0.09,1.7000000000000002
2020,1,3,3,30,0.9,0,0,0,2.8000000000000003,0.09,1.8
2020,1,3,3,45,0.9,0,0,0,2.9000000000000004,0.09,1.8
2020,1,3,4,0,0.9,0,0,0,2.9000000000000004,0.09,1.8
2020,1,3,4,15,0.8,0,0,0,2.9000000000000004,0.09,1.8
2020,1,3,4,30,0.8,0,0,0,2.9000000000000004,0.09,1.8
2020,1,3,4,45,0.8,0,0,0,2.8000000000000003,0.09,1.9000000000000001
2020,1,3,5,0,0.7000000000000001,0,0,0,2.8000000000000003,0.09,1.9000000000000001
2020,1,3,5,15,0.7000000000000001,0,0,0,2.8000000000000003,0.09,1.9000000000000001
2020,1,3,5,30,0.7000000000000001,0,0,0,2.8000000000000003,0.09,1.9000000000000001
2020,1,3,5,45,0.7000000000000001,0,0,0,2.8000000000000003,0.09,1.9000000000000001
2020,1,3,6,0,0.7000000000000001,0,0,0,2.7,0.09,1.9000000000000001
2020,1,3,6,15,0.7000000000000001,0,0,0,2.8000000000000003,0.09,1.9000000000000001
2020,1,3,6,30,0.7000000000000001,0,0,0,2.8000000000000003,0.09,2
2020,1,3,6,45,0.8,0,0,0,2.9000000000000004,0.09,2
2020,1,3,7,0,0.8,0,0,0,2.9000000000000004,0.09,2
2020,1,3,7,15,0.8,0,0,0,3.1,0.09,2
2020,1,3,7,30,0.7000000000000001,6,0,6,3.2,0.09,2
2020,1,3,7,45,0.7000000000000001,13,0,13,3.3000000000000003,0.09,2
2020,1,3,8,0,0.7000000000000001,14,0,14,3.5,0.09,2.1
2020,1,3,8,15,0.7000000000000001,24,0,24,3.7,0.09,2.1
2020,1,3,8,30,0.6000000000000001,29,0,29,3.8000000000000003,0.09,2.1
2020,1,3,8,45,0.6000000000000001,29,0,29,4,0.09,2.1
2020,1,3,9,0,0.6000000000000001,42,0,42,4.2,0.09,2.1
2020,1,3,9,15,0.6000000000000001,109,21,103,4.4,0.09,2.1
2020,1,3,9,30,0.6000000000000001,35,0,35,4.7,0.09,2.1
2020,1,3,9,45,0.6000000000000001,39,0,39,5,0.09,2.1
2020,1,3,10,0,0.6000000000000001,38,0,38,5.2,0.09,2.1
2020,1,3,10,15,0.6000000000000001,77,0,77,5.6000000000000005,0.09,2.1
2020,1,3,10,30,0.5,138,3,137,5.9,0.09,2.1
2020,1,3,10,45,0.5,45,0,45,6.2,0.09,2.1
2020,1,3,11,0,0.5,60,0,60,6.5,0.09,2.1
2020,1,3,11,15,0.5,47,0,47,6.7,0.09,2.1
2020,1,3,11,30,0.5,131,9,128,6.9,0.09,2.2
2020,1,3,11,45,0.5,146,14,140,7.1000000000000005,0.09,2.2
2020,1,3,12,0,0.5,175,38,159,7.300000000000001,0.09,2.2
2020,1,3,12,15,0.5,141,1,141,7.300000000000001,0.09,2.2
2020,1,3,12,30,0.5,117,0,117,7.4,0.09,2.2
2020,1,3,12,45,0.5,143,2,143,7.4,0.09,2.2
2020,1,3,13,0,0.4,123,1,123,7.5,0.09,2.2
2020,1,3,13,15,0.4,10,0,10,7.4,0.09,2.2
2020,1,3,13,30,0.4,79,0,78,7.300000000000001,0.09,2.2
2020,1,3,13,45,0.4,177,21,170,7.2,0.09,2.2
2020,1,3,14,0,0.4,10,0,10,7.1000000000000005,0.09,2.2
2020,1,3,14,15,0.4,41,0,41,6.7,0.09,2.2
2020,1,3,14,30,0.4,82,11,80,6.4,0.09,2.2
2020,1,3,14,45,0.4,51,2,50,6.1000000000000005,0.09,2.2
2020,1,3,15,0,0.4,29,0,29,5.7,0.09,2.2
2020,1,3,15,15,0.4,27,0,27,5.4,0.09,2.2
2020,1,3,15,30,0.4,15,0,15,5.1000000000000005,0.09,2.2
2020,1,3,15,45,0.4,10,0,10,4.800000000000001,0.09,2.2
2020,1,3,16,0,0.4,6,0,6,4.5,0.09,2.2
2020,1,3,16,15,0.4,0,0,0,4.5,0.09,2.3000000000000003
2020,1,3,16,30,0.4,0,0,0,4.4,0.09,2.3000000000000003
2020,1,3,16,45,0.5,0,0,0,4.4,0.09,2.3000000000000003
2020,1,3,17,0,0.5,0,0,0,4.4,0.09,2.3000000000000003
2020,1,3,17,15,0.6000000000000001,0,0,0,4.5,0.09,2.3000000000000003
2020,1,3,17,30,0.6000000000000001,0,0,0,4.5,0.09,2.3000000000000003
2020,1,3,17,45,0.6000000000000001,0,0,0,4.6000000000000005,0.09,2.3000000000000003
2020,1,3,18,0,0.7000000000000001,0,0,0,4.7,0.09,2.4000000000000004
2020,1,3,18,15,0.7000000000000001,0,0,0,4.6000000000000005,0.09,2.4000000000000004
2020,1,3,18,30,0.7000000000000001,0,0,0,4.5,0.09,2.4000000000000004
2020,1,3,18,45,0.7000000000000001,0,0,0,4.4,0.09,2.4000000000000004
2020,1,3,19,0,0.7000000000000001,0,0,0,4.3,0.1,2.4000000000000004
2020,1,3,19,15,0.7000000000000001,0,0,0,4.2,0.1,2.4000000000000004
2020,1,3,19,30,0.7000000000000001,0,0,0,4.1000000000000005,0.1,2.4000000000000004
2020,1,3,19,45,0.7000000000000001,0,0,0,4.1000000000000005,0.1,2.3000000000000003
2020,1,3,20,0,0.7000000000000001,0,0,0,4,0.1,2.3000000000000003
2020,1,3,20,15,0.7000000000000001,0,0,0,4,0.1,2.3000000000000003
2020,1,3,20,30,0.7000000000000001,0,0,0,4,0.1,2.3000000000000003
2020,1,3,20,45,0.7000000000000001,0,0,0,4,0.1,2.3000000000000003
2020,1,3,21,0,0.7000000000000001,0,0,0,4,0.1,2.3000000000000003
2020,1,3,21,15,0.7000000000000001,0,0,0,4,0.1,2.3000000000000003
2020,1,3,21,30,0.7000000000000001,0,0,0,4,0.1,2.3000000000000003
2020,1,3,21,45,0.7000000000000001,0,0,0,4,0.1,2.3000000000000003
2020,1,3,22,0,0.7000000000000001,0,0,0,4,0.1,2.3000000000000003
2020,1,3,22,15,0.7000000000000001,0,0,0,4,0.1,2.2
2020,1,3,22,30,0.7000000000000001,0,0,0,3.9000000000000004,0.1,2.2
2020,1,3,22,45,0.7000000000000001,0,0,0,3.9000000000000004,0.1,2.2
2020,1,3,23,0,0.6000000000000001,0,0,0,3.8000000000000003,0.1,2.2
2020,1,3,23,15,0.6000000000000001,0,0,0,3.8000000000000003,0.1,2.2
2020,1,3,23,30,0.6000000000000001,0,0,0,3.7,0.1,2.2
2020,1,3,23,45,0.6000000000000001,0,0,0,3.7,0.1,2.2
2020,1,4,0,0,0.6000000000000001,0,0,0,3.6,0.1,2.2
2020,1,4,0,15,0.6000000000000001,0,0,0,3.5,0.1,2.2
2020,1,4,0,30,0.6000000000000001,0,0,0,3.5,0.1,2.2
2020,1,4,0,45,0.7000000000000001,0,0,0,3.4000000000000004,0.1,2.2
2020,1,4,1,0,0.7000000000000001,0,0,0,3.3000000000000003,0.1,2.2
2020,1,4,1,15,0.7000000000000001,0,0,0,3.3000000000000003,0.1,2.2
2020,1,4,1,30,0.7000000000000001,0,0,0,3.3000000000000003,0.1,2.2
2020,1,4,1,45,0.6000000000000001,0,0,0,3.3000000000000003,0.1,2.2
2020,1,4,2,0,0.6000000000000001,0,0,0,3.3000000000000003,0.1,2.3000000000000003
2020,1,4,2,15,0.6000000000000001,0,0,0,3.2,0.1,2.3000000000000003
2020,1,4,2,30,0.7000000000000001,0,0,0,3.2,0.1,2.3000000000000003
2020,1,4,2,45,0.7000000000000001,0,0,0,3.2,0.1,2.3000000000000003
2020,1,4,3,0,0.7000000000000001,0,0,0,3.1,0.1,2.3000000000000003
2020,1,4,3,15,0.6000000000000001,0,0,0,3,0.1,2.3000000000000003
2020,1,4,3,30,0.6000000000000001,0,0,0,2.9000000000000004,0.1,2.3000000000000003
2020,1,4,3,45,0.6000000000000001,0,0,0,2.9000000000000004,0.1,2.3000000000000003
2020,1,4,4,0,0.6000000000000001,0,0,0,2.8000000000000003,0.1,2.3000000000000003
2020,1,4,4,15,0.6000000000000001,0,0,0,2.7,0.1,2.3000000000000003
2020,1,4,4,30,0.6000000000000001,0,0,0,2.7,0.1,2.3000000000000003
2020,1,4,4,45,0.6000000000000001,0,0,0,2.6,0.1,2.3000000000000003
2020,1,4,5,0,0.6000000000000001,0,0,0,2.5,0.1,2.3000000000000003
2020,1,4,5,15,0.6000000000000001,0,0,0,2.5,0.1,2.3000000000000003
2020,1,4,5,30,0.6000000000000001,0,0,0,2.4000000000000004,0.1,2.3000000000000003
2020,1,4,5,45,0.7000000000000001,0,0,0,2.3000000000000003,0.1,2.3000000000000003
2020,1,4,6,0,0.7000000000000001,0,0,0,2.2,0.1,2.3000000000000003
2020,1,4,6,15,0.6000000000000001,0,0,0,2.4000000000000004,0.1,2.3000000000000003
2020,1,4,6,30,0.6000000000000001,0,0,0,2.5,0.1,2.2
2020,1,4,6,45,0.6000000000000001,0,0,0,2.6,0.1,2.2
2020,1,4,7,0,0.5,0,0,0,2.7,0.1,2.2
2020,1,4,7,15,0.5,0,0,0,2.9000000000000004,0.1,2.2
2020,1,4,7,30,0.5,5,0,5,3.1,0.1,2.2
2020,1,4,7,45,0.5,8,0,8,3.4000000000000004,0.1,2.2
2020,1,4,8,0,0.5,12,0,12,3.6,0.1,2.2
2020,1,4,8,15,0.5,18,0,18,3.7,0.1,2.2
2020,1,4,8,30,0.5,16,0,16,3.8000000000000003,0.1,2.1
2020,1,4,8,45,0.5,22,0,22,3.9000000000000004,0.1,2.1
2020,1,4,9,0,0.4,33,0,33,4,0.1,2.1
2020,1,4,9,15,0.5,5,0,5,4.1000000000000005,0.1,2.1
2020,1,4,9,30,0.5,49,1,49,4.2,0.1,2.1
2020,1,4,9,45,0.5,8,0,8,4.3,0.1,2.1
2020,1,4,10,0,0.5,25,0,25,4.4,0.1,2.1
2020,1,4,10,15,0.5,44,0,44,4.4,0.1,2.1
2020,1,4,10,30,0.5,7,0,7,4.5,0.1,2.2
2020,1,4,10,45,0.5,20,0,20,4.6000000000000005,0.1,2.2
2020,1,4,11,0,0.5,8,0,8,4.7,0.1,2.2
2020,1,4,11,15,0.5,8,0,8,4.7,0.1,2.2
2020,1,4,11,30,0.5,9,0,9,4.7,0.1,2.2
2020,1,4,11,45,0.5,12,0,12,4.800000000000001,0.1,2.2
2020,1,4,12,0,0.6000000000000001,23,0,23,4.800000000000001,0.1,2.2
2020,1,4,12,15,0.5,27,0,27,4.800000000000001,0.1,2.2
2020,1,4,12,30,0.5,8,0,8,4.800000000000001,0.1,2.2
2020,1,4,12,45,0.5,16,0,16,4.800000000000001,0.1,2.2
2020,1,4,13,0,0.5,16,0,16,4.9,0.1,2.2
2020,1,4,13,15,0.5,5,0,5,4.9,0.1,2.3000000000000003
2020,1,4,13,30,0.5,31,0,31,4.9,0.1,2.3000000000000003
2020,1,4,13,45,0.5,10,0,10,4.9,0.1,2.3000000000000003
2020,1,4,14,0,0.5,19,0,19,4.9,0.1,2.3000000000000003
2020,1,4,14,15,0.5,4,0,4,4.800000000000001,0.1,2.3000000000000003
